verb	odjeść	subj	Initiator	LUDZIE ISTOTY	np(str)
verb	odjeść się	subj	Initiator	LUDZIE ISTOTY	np(str)
verb	odjeżdżać	arg	Factor	WYTWÓR CECHA DOBRA SYTUACJA	np(inst)
verb	odjeżdżać	arg	Factor	WYTWÓR CECHA DOBRA SYTUACJA	prepnp(sem,na,loc)
verb	odjeżdżać	arg	Factor	WYTWÓR CECHA DOBRA SYTUACJA	prepnp(sem,w,loc)
verb	odjeżdżać	arg	Factor	pojazd 1 WYTWÓR	np(inst)
verb	odjeżdżać	arg	Factor	pojazd 1 WYTWÓR	prepnp(sem,na,loc)
verb	odjeżdżać	arg	Factor	pojazd 1 WYTWÓR	prepnp(sem,w,loc)
verb	odjeżdżać	arg	Location	MIEJSCE	xp(adl)[]
verb	odjeżdżać	arg	Location Goal	MIEJSCE	xp(adl)[]
verb	odjeżdżać	arg	Location Goal	POŁOŻENIE MIEJSCE	xp(adl)[]
verb	odjeżdżać	arg	Location Source	POŁOŻENIE MIEJSCE	xp(abl)[]
verb	odjeżdżać	arg	Location Source	POŁOŻENIE MIEJSCE SYTUACJA	xp(abl)[]
verb	odjeżdżać	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odjeżdżać	subj	Initiator	pojazd 1 WYTWÓR	np(str)
verb	odkarmić	arg	Instrument	narzędzie 1	np(inst)
verb	odkarmić	arg	Instrument	narzędzie 2 narzędzie 1	prepnp(sem,na,loc)
verb	odkarmić	arg	Location	KONCEPCJA CECHA MIEJSCE SYTUACJA	prepnp(sem,na,loc)
verb	odkarmić	arg	Location	instytucja 1 KONCEPCJA MIEJSCE SYTUACJA OTOCZENIE	xp(locat)[]
verb	odkarmić	obj	Experiencer	ISTOTY	np(str)
verb	odkarmić	obj	Theme	LUDZIE ISTOTY OBIEKTY	np(str)
verb	odkarmić	subj	Stimulus	LUDZIE PODMIOTY	np(str)
verb	odkarmić się	arg	Attribute	SYTUACJA	prepnp(sem,na,loc)
verb	odkarmić się	arg	Attribute	WYTWÓR SYTUACJA	prepnp(sem,na,loc)
verb	odkarmić się	arg	Location	POŁOŻENIE MIEJSCE	xp(locat)[]
verb	odkarmić się	subj	Experiencer	LUDZIE OBIEKTY	np(str)
verb	odkaszlnąć	arg	Theme Source	ślina 1 krew 1 flegma 2	np(inst)
verb	odkaszlnąć	obj	Theme Source	ślina 1 krew 1 flegma 2	np(str)
verb	odkaszlnąć	subj	Theme Goal	ISTOTY	np(str)
verb	odkazić	arg	Theme Goal	ciało 3 część ciała 1 wytwór 2	lex(się)
verb	odkazić	arg	Theme Source	temperatura 1 substancja 1	np(inst)
verb	odkazić	arg	Theme Source	temperatura 1 substancja 1	xp(locat)[]
verb	odkazić	obj	Theme Goal	ciało 3 część ciała 1 wytwór 2	np(str)
verb	odkazić	subj	Initiator	LUDZIE	np(str)
verb	odkazić się	arg	Theme Source	temperatura 1 substancja 1	xp(locat)[]
verb	odkazić się	subj	Theme Goal	ciało 3 część ciała 1 wytwór 2	np(str)
verb	odkażać	arg	Theme Goal	część ciała 1 ciało 3 wytwór 2	lex(się)
verb	odkażać	arg	Theme Source	temperatura 1 substancja 1	np(inst)
verb	odkażać	arg	Theme Source	temperatura 1 substancja 1	xp(locat)[]
verb	odkażać	obj	Theme Goal	część ciała 1 ciało 3 wytwór 2	np(str)
verb	odkażać	subj	Initiator	LUDZIE	np(str)
verb	odkażać się	arg	Theme Source	temperatura 1 substancja 1	xp(locat)[]
verb	odkażać się	subj	Theme Goal	część ciała 1 ciało 3 wytwór 2	np(str)
verb	odkleić	arg	Manner	CZYNNOŚĆ	np(inst)
verb	odkleić	arg	Theme Source	powierzchnia 2 obiekt 2	xp(abl)[]
verb	odkleić	obj	Theme Goal	obiekt 2	np(str)
verb	odkleić	subj	Initiator	ISTOTY	np(str)
verb	odkleić się	arg	Theme	OBIEKTY CZYNNOŚĆ	xp(abl)[]
verb	odkleić się	arg	Theme Source	okoliczność 1 realia 1	prepnp(sem,od,gen)
verb	odkleić się	arg	Theme Source	powierzchnia 2 obiekt 2	xp(abl)[]
verb	odkleić się	subj	Initiator	ISTOTY	np(str)
verb	odkleić się	subj	Theme Goal	działalność 1 KOMUNIKAT KONCEPCJA CECHA	np(str)
verb	odkleić się	subj	Theme Goal	obiekt 2	np(str)
verb	odklepywać	obj	Theme	tekst 2 formuła 2 wiersz 1 modlitwa 1	np(str)
verb	odklepywać	subj	Initiator	człowiek 1	np(str)
verb	odkochać się	arg	Theme	człowiek 1	prepnp(sem,w,loc)
verb	odkochać się	subj	Initiator	człowiek 1	np(str)
verb	odkodować	arg	Manner	urządzenie 5 wytwór umysłu 1	np(inst)
verb	odkodować	obj	Theme	KONCEPCJA	np(str)
verb	odkodować	subj	Initiator	PODMIOTY	np(str)
verb	odkomenderować	arg	Location Goal	MIEJSCE	xp(adl)[]
verb	odkomenderować	arg	Location Source	MIEJSCE	xp(abl)[]
verb	odkomenderować	arg	Manner	polecenie 4	np(inst)
verb	odkomenderować	arg	Purpose	działanie 9 CZYNNOŚĆ	prepnp(sem,do,gen)
verb	odkomenderować	obj	Theme	LUDZIE	np(str)
verb	odkomenderować	subj	Initiator	PODMIOTY	np(str)
verb	odkopać	arg	Instrument	narzędzie 1	np(inst)
verb	odkopać	arg	Location	POŁOŻENIE SYTUACJA	xp(abl)[]
verb	odkopać	arg	Location	POŁOŻENIE SYTUACJA	xp(adl)[]
verb	odkopać	arg	Location	POŁOŻENIE SYTUACJA OTOCZENIE	xp(abl)[]
verb	odkopać	arg	Recipient	LUDZIE OBIEKTY	lex(się)
verb	odkopać	arg	Recipient	LUDZIE OBIEKTY	np(dat)
verb	odkopać	obj	Theme	WYTWÓR DOBRA	np(str)
verb	odkopać	obj	Theme	część ciała 1 LUDZIE OBIEKTY	np(str)
verb	odkopać	obj	Theme	droga 1 WYTWÓR	np(str)
verb	odkopać	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odkopnąć	arg	Location Goal	POŁOŻENIE	xp(adl)[]
verb	odkopnąć	obj	Theme	przedmiot 1	np(str)
verb	odkopnąć	subj	Initiator	człowiek 1	np(str)
verb	odkopywać	arg	Instrument	narzędzie 1 część ciała 1	np(inst)
verb	odkopywać	arg	Location Goal	POŁOŻENIE	xp(adl)[]
verb	odkopywać	arg	Location Source	POŁOŻENIE	xp(abl)[]
verb	odkopywać	arg	Theme	OBIEKTY	lex(się)
verb	odkopywać	obj	Theme	OBIEKTY	np(str)
verb	odkopywać	subj	Initiator	ISTOTY	np(str)
verb	odkopywać	subj	Initiator	LUDZIE	np(str)
verb	odkorkować	arg	Instrument	dłoń 1 narzędzie 1	np(inst)
verb	odkorkować	arg	Recipient	LUDZIE OBIEKTY	np(dat)
verb	odkorkować	obj	Theme	JADŁO	np(str)
verb	odkorkować	obj	Theme	WYTWÓR JADŁO CECHA CZYNNOŚĆ KIEDY DOBRA SYTUACJA	np(str)
verb	odkorkować	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odkorkować się	arg	Recipient	LUDZIE OBIEKTY	np(dat)
verb	odkorkować się	subj	Theme	WYTWÓR POŁOŻENIE MIEJSCE SYTUACJA	np(str)
verb	odkorkować się	subj	Theme	alkohol 1 JADŁO	np(str)
verb	odkorkowywać	arg	Instrument	narzędzie 1	np(inst)
verb	odkorkowywać	arg	Recipient	LUDZIE OBIEKTY	np(dat)
verb	odkorkowywać	obj	Theme	WYTWÓR JADŁO	np(str)
verb	odkorkowywać	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odkorkowywać się	subj	Theme	MIEJSCE	np(str)
verb	odkrajać	arg	Instrument	nóż 3 nóż 1	np(inst)
verb	odkrajać	arg	Recipient	ISTOTY	np(dat)
verb	odkrajać	arg	Theme Source	OBIEKTY	prepnp(sem,od,gen)
verb	odkrajać	arg	Theme Source	OBIEKTY	prepnp(sem,z,gen)
verb	odkrajać	obj	Theme Goal	OBIEKTY ILOŚĆ	np(str)
verb	odkrajać	subj	Initiator	LUDZIE	np(str)
verb	odkrawać	arg	Instrument	nóż 3 nóż 1	np(inst)
verb	odkrawać	arg	Recipient	ISTOTY	np(dat)
verb	odkrawać	arg	Theme Source	OBIEKTY	prepnp(sem,od,gen)
verb	odkrawać	arg	Theme Source	OBIEKTY	prepnp(sem,z,gen)
verb	odkrawać	obj	Theme Goal	OBIEKTY ILOŚĆ	np(str)
verb	odkrawać	subj	Initiator	LUDZIE	np(str)
verb	odkroić	arg	Instrument	nóż 3 nóż 1	np(inst)
verb	odkroić	arg	Recipient	ISTOTY	np(dat)
verb	odkroić	arg	Theme Source	OBIEKTY	prepnp(sem,od,gen)
verb	odkroić	arg	Theme Source	OBIEKTY	prepnp(sem,z,gen)
verb	odkroić	obj	Theme Goal	OBIEKTY ILOŚĆ	np(str)
verb	odkroić	subj	Initiator	LUDZIE	np(str)
verb	odkrztuszać	arg	Location Source	część ciała 1	xp(abl)[]
verb	odkrztuszać	obj	Theme	krew 1 wydzielina 1	np(str)
verb	odkrztuszać	subj	Initiator	ISTOTY	np(str)
verb	odkrzykiwać	arg	Condition	pozdrowienie 1 uwaga 1 pytanie 1	prepnp(sem,na,acc)
verb	odkrzykiwać	arg	Recipient	LUDZIE	np(dat)
verb	odkrzykiwać	arg	Recipient	LUDZIE	prepnp(sem,do,gen)
verb	odkrzykiwać	arg	Theme	KOMUNIKAT	cp,_[że]
verb	odkrzykiwać	arg	Theme	KOMUNIKAT	cp,_[żeby]
verb	odkrzykiwać	arg	Theme	KOMUNIKAT	cp,int[]
verb	odkrzykiwać	arg	Theme	KOMUNIKAT	or
verb	odkrzykiwać	obj	Theme	KOMUNIKAT	np(str)
verb	odkrzykiwać	subj	Initiator	LUDZIE	np(str)
verb	odkrzyknąć	arg	Condition	pozdrowienie 1 uwaga 1 pytanie 1	prepnp(sem,na,acc)
verb	odkrzyknąć	arg	Recipient	LUDZIE	np(dat)
verb	odkrzyknąć	arg	Recipient	LUDZIE	prepnp(sem,do,gen)
verb	odkrzyknąć	arg	Theme	KOMUNIKAT	cp,_[że]
verb	odkrzyknąć	arg	Theme	KOMUNIKAT	cp,_[żeby]
verb	odkrzyknąć	arg	Theme	KOMUNIKAT	cp,int[]
verb	odkrzyknąć	arg	Theme	KOMUNIKAT	or
verb	odkrzyknąć	obj	Theme	KOMUNIKAT	np(str)
verb	odkrzyknąć	subj	Initiator	LUDZIE	np(str)
verb	odkształcać	arg	Attribute	CECHA SYTUACJA	xp(adl)[]
verb	odkształcać	arg	Instrument	metoda 1 narzędzie 1	np(inst)
verb	odkształcać	obj	Experiencer	WYTWÓR DOBRA	np(str)
verb	odkształcać	obj	Theme Foreground	WYTWÓR CECHA	np(str)
verb	odkształcać	subj	Theme Background	WYTWÓR	np(str)
verb	odkształcać się	arg	Attribute	CECHA	prepnp(sem,od,gen)
verb	odkształcać się	arg	Attribute	CZAS CECHA KIEDY SYTUACJA	prepnp(sem,z,gen)
verb	odkształcać się	arg	Factor	temperatura 1 SYTUACJA	prepnp(sem,od,gen)
verb	odkształcać się	arg	Manner	CECHA	xp(adl)[]
verb	odkształcać się	arg	Recipient	LUDZIE OBIEKTY	np(dat)
verb	odkształcać się	subj	Theme	broń 1 WYTWÓR	np(str)
verb	odkształcać się	subj	Theme	część ciała 1	np(str)
verb	odkształcać się	subj	Theme	pojazd 1 WYTWÓR	np(str)
verb	odkształcić	arg	Attribute	CECHA	xp(adl)[]
verb	odkształcić	arg	Factor	KOMUNIKAT KONCEPCJA	np(inst)
verb	odkształcić	obj	Experiencer	WYTWÓR	np(str)
verb	odkształcić	obj	Experiencer	część ciała 1	np(str)
verb	odkształcić	obj	Theme Foreground	część ciała 1 WYTWÓR DOBRA	np(str)
verb	odkształcić	subj	Stimulus	temperatura 1 CECHA SYTUACJA	np(str)
verb	odkształcić	subj	Theme Background	WYTWÓR	np(str)
verb	odkształcić się	arg	Attribute	CECHA ILOŚĆ POŁOŻENIE SYTUACJA	xp(adl)[]
verb	odkształcić się	arg	Factor	SYTUACJA	prepnp(sem,od,gen)
verb	odkształcić się	arg	Stimulus	temperatura 1 CECHA SYTUACJA	prepnp(sem,z,gen)
verb	odkształcić się	subj	Experiencer	WYTWÓR DOBRA	np(str)
verb	odkupić	arg	Initiator Source	PODMIOTY	prepnp(sem,od,gen)
verb	odkupić	arg	Initiator Source	PODMIOTY	xp(abl)[]
verb	odkupić	arg	Initiator Source	PODMIOTY	xp(locat)[]
verb	odkupić	arg	Location	MIEJSCE	xp(locat)[]
verb	odkupić	arg	Manner	kara 2 zadośćuczynienie 1 CZYNNOŚĆ	ncp(inst),_[że]
verb	odkupić	arg	Manner	kara 2 zadośćuczynienie 1 CZYNNOŚĆ	ncp(inst),int[]
verb	odkupić	arg	Manner	kara 2 zadośćuczynienie 1 CZYNNOŚĆ	np(inst)
verb	odkupić	arg	Manner	poświęcenie 4 ciało 3 krew 1	ncp(inst),_[że]
verb	odkupić	arg	Manner	poświęcenie 4 ciało 3 krew 1	ncp(inst),int[]
verb	odkupić	arg	Manner	poświęcenie 4 ciało 3 krew 1	np(inst)
verb	odkupić	arg	Manner	poświęcenie 4 ciało 3 krew 1	prepnp(sem,przez,acc)
verb	odkupić	arg	Manner	poświęcenie 4 ciało 3 krew 1	prepnp(sem,z,gen)
verb	odkupić	arg	Measure	jednostka monetarna 1 pieniądze 1	prepnp(sem,za,acc)
verb	odkupić	arg	Recipient	Bóg 1	prepnp(sem,przed,inst)
verb	odkupić	arg	Recipient	Bóg 1	prepnp(sem,u,gen)
verb	odkupić	arg	Recipient	LUDZIE	np(dat)
verb	odkupić	arg	Recipient	istota nadprzyrodzona 1 LUDZIE	prepnp(sem,przed,inst)
verb	odkupić	arg	Recipient	istota nadprzyrodzona 1 LUDZIE	prepnp(sem,u,gen)
verb	odkupić	arg	Theme Background	grzech 1 wina 1	prepnp(sem,od,gen)
verb	odkupić	arg	Theme Background	grzech 1 wina 1	prepnp(sem,z,gen)
verb	odkupić	obj	Theme	DOBRA	np(str)
verb	odkupić	obj	Theme	przedmiot 1	np(str)
verb	odkupić	obj	Theme	wina 1 CZYNNOŚĆ	ncp(str),_[że]
verb	odkupić	obj	Theme	wina 1 CZYNNOŚĆ	ncp(str),int[]
verb	odkupić	obj	Theme	wina 1 CZYNNOŚĆ	np(str)
verb	odkupić	obj	Theme Background	grzech 1 wina 1	np(str)
verb	odkupić	obj	Theme Foreground	ludzkość 1 człowiek 1	np(str)
verb	odkupić	subj	Initiator	Jezus Chrystus 1	np(str)
verb	odkupić	subj	Initiator	LUDZIE	np(str)
verb	odkupić	subj	Initiator Goal	PODMIOTY	np(str)
verb	odkupić	subj	Manner	poświęcenie 4 ciało 3 krew 1	np(str)
verb	odkupić się	arg	Manner	kara 2 zadośćuczynienie 1 CZYNNOŚĆ	np(inst)
verb	odkupić się	arg	Theme	wina 1 CZYNNOŚĆ	prepnp(sem,za,acc)
verb	odkupić się	subj	Initiator	LUDZIE	np(str)
verb	odkupywać	arg	Initiator Source	PODMIOTY	prepnp(sem,od,gen)
verb	odkupywać	arg	Initiator Source	PODMIOTY	xp(abl)[]
verb	odkupywać	arg	Initiator Source	PODMIOTY	xp(locat)[]
verb	odkupywać	arg	Location	obiekt handlowy 1 miejscowość 1 państwo 1	xp(locat)[]
verb	odkupywać	arg	Manner	ciało 3 krew 1 poświęcenie 4	ncp(inst),_[że]
verb	odkupywać	arg	Manner	ciało 3 krew 1 poświęcenie 4	ncp(inst),int[]
verb	odkupywać	arg	Manner	ciało 3 krew 1 poświęcenie 4	np(inst)
verb	odkupywać	arg	Manner	ciało 3 krew 1 poświęcenie 4	prepnp(sem,od,gen)
verb	odkupywać	arg	Manner	ciało 3 krew 1 poświęcenie 4	prepnp(sem,przez,acc)
verb	odkupywać	arg	Manner	kara 2 zadośćuczynienie 1 CZYNNOŚĆ	ncp(inst),_[że]
verb	odkupywać	arg	Manner	kara 2 zadośćuczynienie 1 CZYNNOŚĆ	ncp(inst),int[]
verb	odkupywać	arg	Manner	kara 2 zadośćuczynienie 1 CZYNNOŚĆ	np(inst)
verb	odkupywać	arg	Measure	jednostka monetarna 1 pieniądze 1	prepnp(sem,za,acc)
verb	odkupywać	arg	Recipient	Bóg 1	prepnp(sem,przed,inst)
verb	odkupywać	arg	Recipient	Bóg 1	prepnp(sem,u,gen)
verb	odkupywać	arg	Recipient	PODMIOTY	np(dat)
verb	odkupywać	arg	Recipient	istota nadprzyrodzona 1 LUDZIE	prepnp(sem,przed,inst)
verb	odkupywać	arg	Recipient	istota nadprzyrodzona 1 LUDZIE	prepnp(sem,u,gen)
verb	odkupywać	arg	Theme Background	grzech 1 wina 1	prepnp(sem,od,gen)
verb	odkupywać	arg	Theme Background	grzech 1 wina 1	prepnp(sem,z,gen)
verb	odkupywać	arg	Theme Source	pieniądze 1	prepnp(sem,z,gen)
verb	odkupywać	obj	Theme	DOBRA	np(str)
verb	odkupywać	obj	Theme	wina 1 CZYNNOŚĆ	ncp(str),_[że]
verb	odkupywać	obj	Theme	wina 1 CZYNNOŚĆ	ncp(str),int[]
verb	odkupywać	obj	Theme	wina 1 CZYNNOŚĆ	np(str)
verb	odkupywać	obj	Theme Background	grzech 1 wina 1	np(str)
verb	odkupywać	obj	Theme Foreground	ludzkość 1 człowiek 1	np(str)
verb	odkupywać	obj	Theme Goal	przedmiot 1	np(str)
verb	odkupywać	subj	Initiator	Bóg 1	np(str)
verb	odkupywać	subj	Initiator	LUDZIE	np(str)
verb	odkupywać	subj	Initiator Goal	PODMIOTY	np(str)
verb	odkupywać	subj	Manner	ciało 3 krew 1 poświęcenie 4	np(str)
verb	odkupywać się	arg	Manner	kara 2 zadośćuczynienie 1 CZYNNOŚĆ	np(inst)
verb	odkupywać się	arg	Theme	wina 1 CZYNNOŚĆ	prepnp(sem,za,acc)
verb	odkupywać się	subj	Initiator	LUDZIE	np(str)
verb	odkurzać	arg	Attribute	CECHA	prepnp(sem,z,gen)
verb	odkurzać	arg	Attribute	CZAS CECHA KIEDY SYTUACJA	prepnp(sem,z,gen)
verb	odkurzać	arg	Instrument	narzędzie 1 WYTWÓR	np(inst)
verb	odkurzać	arg	Recipient	LUDZIE OBIEKTY	np(dat)
verb	odkurzać	obj	Experiencer	KONCEPCJA WYTWÓR	np(str)
verb	odkurzać	obj	Theme	DOBRA OTOCZENIE	np(str)
verb	odkurzać	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odkurzać	subj	Stimulus	LUDZIE PODMIOTY KOMUNIKAT KONCEPCJA	np(str)
verb	odkuwać	arg	Condition	tworzywo 1	prepnp(sem,z,gen)
verb	odkuwać	arg	Instrument	narzędzie 1	np(inst)
verb	odkuwać	arg	Location	POŁOŻENIE OTOCZENIE	xp(abl)[]
verb	odkuwać	arg	Recipient	LUDZIE OBIEKTY	lex(się)
verb	odkuwać	obj	Experiencer	WYTWÓR DOBRA	np(str)
verb	odkuwać	obj	Result	WYTWÓR DOBRA	np(str)
verb	odkuwać	subj	Stimulus	LUDZIE PODMIOTY	np(str)
verb	odkuwać się	arg	Attribute	SYTUACJA KONCEPCJA KOMUNIKAT KIEDY CZYNNOŚĆ CZEMU CZAS CECHA	prepncp(za,acc),_[że]
verb	odkuwać się	arg	Attribute	SYTUACJA KONCEPCJA KOMUNIKAT KIEDY CZYNNOŚĆ CZEMU CZAS CECHA	prepncp(za,acc),int[]
verb	odkuwać się	arg	Attribute	SYTUACJA KONCEPCJA KOMUNIKAT KIEDY CZYNNOŚĆ CZEMU CZAS CECHA	prepnp(sem,za,acc)
verb	odkuwać się	arg	Experiencer	LUDZIE OBIEKTY	prepnp(sem,na,loc)
verb	odkuwać się	arg	Factor	CECHA CZYNNOŚĆ SYTUACJA	np(inst)
verb	odkuwać się	arg	Manner	KONCEPCJA CZAS CECHA CZYNNOŚĆ SYTUACJA	prepncp(za,acc),_[że]
verb	odkuwać się	arg	Manner	KONCEPCJA CZAS CECHA CZYNNOŚĆ SYTUACJA	prepncp(za,acc),int[]
verb	odkuwać się	arg	Manner	KONCEPCJA CZAS CECHA CZYNNOŚĆ SYTUACJA	prepnp(sem,za,acc)
verb	odkuwać się	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odkuwać się	subj	Stimulus	LUDZIE PODMIOTY	np(str)
verb	odkuć	arg	Experiencer Source	tworzywo 1 DOBRA	prepnp(sem,z,gen)
verb	odkuć	arg	Location	WYTWÓR POŁOŻENIE DOBRA SYTUACJA	xp(abl)[]
verb	odkuć	arg	Location	WYTWÓR POŁOŻENIE OTOCZENIE	xp(abl)[]
verb	odkuć	arg	Recipient	LUDZIE OBIEKTY	lex(się)
verb	odkuć	obj	Experiencer Goal	WYTWÓR	np(str)
verb	odkuć	obj	Theme	WYTWÓR DOBRA	np(str)
verb	odkuć się	arg	Experiencer Background	LUDZIE OBIEKTY	prepnp(sem,na,loc)
verb	odkuć się	arg	Experiencer Foreground	KOMUNIKAT KONCEPCJA CZAS CECHA CZYNNOŚĆ KIEDY ILOŚĆ SYTUACJA	prepncp(za,acc),_[że]
verb	odkuć się	arg	Experiencer Foreground	KOMUNIKAT KONCEPCJA CZAS CECHA CZYNNOŚĆ KIEDY ILOŚĆ SYTUACJA	prepncp(za,acc),int[]
verb	odkuć się	arg	Experiencer Foreground	KOMUNIKAT KONCEPCJA CZAS CECHA CZYNNOŚĆ KIEDY ILOŚĆ SYTUACJA	prepnp(sem,za,acc)
verb	odkuć się	arg	Factor	CECHA	np(inst)
verb	odkuć się	arg	Theme Background	LUDZIE OBIEKTY	prepnp(sem,na,loc)
verb	odkuć się	arg	Theme Foreground	KONCEPCJA WYTWÓR CZYNNOŚĆ SYTUACJA	prepncp(za,acc),_[że]
verb	odkuć się	arg	Theme Foreground	KONCEPCJA WYTWÓR CZYNNOŚĆ SYTUACJA	prepncp(za,acc),int[]
verb	odkuć się	arg	Theme Foreground	KONCEPCJA WYTWÓR CZYNNOŚĆ SYTUACJA	prepnp(sem,za,acc)
verb	odkuć się	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odkłamać	obj	Theme	KOMUNIKAT KONCEPCJA SYTUACJA	ncp(str),_[że]
verb	odkłamać	obj	Theme	KOMUNIKAT KONCEPCJA SYTUACJA	np(str)
verb	odkłamać	subj	Initiator	PODMIOTY	np(str)
verb	odkłamywać	obj	Theme	KOMUNIKAT KONCEPCJA SYTUACJA	ncp(str),_[że]
verb	odkłamywać	obj	Theme	KOMUNIKAT KONCEPCJA SYTUACJA	np(str)
verb	odkłamywać	subj	Initiator	PODMIOTY	np(str)
verb	odkłaniać się	arg	Recipient	LUDZIE	np(dat)
verb	odkłaniać się	subj	Initiator	LUDZIE	np(str)
verb	odkłonić się	arg	Recipient	LUDZIE	np(dat)
verb	odkłonić się	subj	Initiator	LUDZIE	np(str)
verb	odlatywać	arg	Instrument	pojazd 2 WYTWÓR	np(inst)
verb	odlatywać	arg	Instrument	pojazd 2 WYTWÓR	prepnp(sem,na,loc)
verb	odlatywać	arg	Location Goal	MIEJSCE	xp(adl)[]
verb	odlatywać	arg	Location Source	MIEJSCE	xp(abl)[]
verb	odlatywać	arg	Theme Foreground	DOBRA	prepnp(sem,z,gen)
verb	odlatywać	arg	Theme Foreground	WYTWÓR MIEJSCE OTOCZENIE	prepnp(sem,od,gen)
verb	odlatywać	subj	Initiator	LUDZIE OBIEKTY	np(str)
verb	odlatywać	subj	Theme Background	CECHA DOBRA	np(str)
verb	odlatywać	subj	Theme Background	farba 1 WYTWÓR DOBRA	np(str)
verb	odlać	arg	Instrument	urządzenie 5 forma 15	prepnp(sem,na,loc)
verb	odlać	arg	Location Goal	naczynie 2	xp(adl)[]
verb	odlać	arg	Location Source	naczynie 2	xp(abl)[]
verb	odlać	arg	Theme	wosk 1 stop 1 masa plastyczna 1 gips 1	prepnp(sem,w,loc)
verb	odlać	arg	Theme	wosk 1 stop 1 masa plastyczna 1 gips 1	prepnp(sem,z,gen)
verb	odlać	arg	Theme Background	makaron 1 ziemniak 2 warzywo 2	prepnp(sem,z,gen)
verb	odlać	arg	Theme Foreground	płyn 1	prepnp(sem,z,gen)
verb	odlać	obj	Result	odlew 1	np(str)
verb	odlać	obj	Theme Background	makaron 1 ziemniak 2 warzywo 2	np(str)
verb	odlać	obj	Theme Foreground	płyn 1	np(part)
verb	odlać	obj	Theme Foreground	płyn 1	np(str)
verb	odlać	subj	Initiator	PODMIOTY	np(str)
verb	odlać	subj	Initiator	człowiek 1	np(str)
verb	odlać się	arg	Location	miejsce 1	xp(adl)[]
verb	odlać się	subj	Initiator	istota 1	np(str)
verb	odlecieć	arg	Instrument	pojazd 2 WYTWÓR DOBRA	np(inst)
verb	odlecieć	arg	Instrument	pojazd 2 WYTWÓR DOBRA	prepnp(sem,na,loc)
verb	odlecieć	arg	Location Goal	POŁOŻENIE MIEJSCE	xp(adl)[]
verb	odlecieć	arg	Location Source	POŁOŻENIE MIEJSCE	xp(abl)[]
verb	odlecieć	arg	Theme Foreground	WYTWÓR POŁOŻENIE DOBRA	prepnp(sem,od,gen)
verb	odlecieć	arg	Theme Foreground	WYTWÓR POŁOŻENIE DOBRA	prepnp(sem,z,gen)
verb	odlecieć	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odlecieć	subj	Theme Background	WYTWÓR	np(str)
verb	odlepiać	arg	Attribute	CECHA SYTUACJA	xp(abl)[]
verb	odlepiać	arg	Recipient	zbiór 1 DOBRA	xp(abl)[]
verb	odlepiać	obj	Experiencer	WYTWÓR DOBRA	np(str)
verb	odlepiać	obj	Theme	część ciała 1	np(str)
verb	odlepiać	subj	Initiator	LUDZIE PODMIOTY	np(str)
verb	odlepiać się	arg	Location	WYTWÓR OTOCZENIE	xp(abl)[]
verb	odlepiać się	arg	Recipient	LUDZIE OBIEKTY	np(dat)
verb	odlepiać się	subj	Theme	WYTWÓR	np(str)
verb	odlepić	arg	Attribute	część ciała 1	xp(abl)[]
verb	odlepić	arg	Instrument	narzędzie 2 narzędzie 1	np(inst)
verb	odlepić	arg	Location	WYTWÓR	xp(abl)[]
verb	odlepić	arg	Recipient	LUDZIE OBIEKTY	np(dat)
verb	odlepić	arg	Recipient	LUDZIE OBIEKTY	xp(abl)[]
verb	odlepić	obj	Experiencer	WYTWÓR CECHA	np(str)
verb	odlepić	obj	Experiencer	część ciała 1	np(str)
verb	odlepić	obj	Theme	LUDZIE OBIEKTY	np(str)
verb	odlepić	subj	Stimulus	LUDZIE PODMIOTY	np(str)
verb	odlepić się	arg	Location	POŁOŻENIE	xp(abl)[]
verb	odlepić się	arg	Recipient	WYTWÓR DOBRA	np(dat)
verb	odlepić się	subj	Theme	część ciała 1 WYTWÓR	np(str)
verb	odlewać	arg	Instrument	urządzenie 5 forma 15	prepnp(sem,na,loc)
verb	odlewać	arg	Location Goal	naczynie 2	xp(adl)[]
verb	odlewać	arg	Location Source	naczynie 2	xp(abl)[]
verb	odlewać	arg	Theme	gips 1 masa plastyczna 1 wosk 1 stop 1	prepnp(sem,w,loc)
verb	odlewać	arg	Theme	gips 1 masa plastyczna 1 wosk 1 stop 1	prepnp(sem,z,gen)
verb	odlewać	arg	Theme Background	ziemniak 2 makaron 1 warzywo 2	prepnp(sem,z,gen)
verb	odlewać	arg	Theme Foreground	płyn 1	prepnp(sem,z,gen)
verb	odlewać	obj	Result	odlew 1	np(str)
verb	odlewać	obj	Theme Background	ziemniak 2 makaron 1 warzywo 2	np(str)
verb	odlewać	obj	Theme Foreground	płyn 1	np(part)
verb	odlewać	obj	Theme Foreground	płyn 1	np(str)
verb	odlewać	subj	Initiator	PODMIOTY	np(str)
verb	odlewać	subj	Initiator	człowiek 1	np(str)
verb	odlewać się	arg	Location	miejsce 1	xp(adl)[]
