pogodny	wesoły
optymistyczny	huraoptymistyczny|hurraoptymistyczny
szczęśliwy	przeszczęśliwy
cieplutki	ciepluteńki
ciepławy	ciepły
ciepławy	ciepły
ciepły	cieplutki
cieplutki	ciepluchny|ciepluśki
ciepławy	ciepły
na poziomie	wyrafinowany
krótki	niedługi
czysty	czyściutki
czysty	czyściutki
cnotliwy	pruderyjny
godziwy	niekiepski
czysty	czyściutki
czysty	czyściutki
wystarczający	zadowalający
ładny	śliczny
ładny	szlachetny|piękny
ładny	piękny
niebrzydki	ładny
przewlekły|chroniczny	podostry
ultrakrótki	króciuteńki|króciusieńki
ultrakrótki	króciuteńki|króciusieńki
czysty	czyściutki
czysty	czyściutki
czysty	czyściutki
przemiły	arcymiły
grzeczny	grzeczniutki
przyjemny	miły
przyjemny	fajny|równy|fajowy
uroczy	przeuroczy
olbrzymi|ogromny|potężny|wielgachny	przepotężny|przeogromny|ogromniasty
przebogaty	arcybogaty
ponury|chmurny	boleściwy|bolesny
bliski|niedaleki	bliziutki
brzydki	arcybrzydki
bliski	bliziutki
cenny	drogocenny
skłonny	chętny|ochotny
biedny|bidny	biedniutki|biednieńki
chudy	chudziutki
chudy	chudziutki
żółtawobrązowy	żółtobrązowy
ciasny	opresyjny|opresywny
ciasny	ścisły
ciasny	ciaśniutki
cichy	cichutki
cichy	cichuśki
pusty	puściutki
chudy	chudziutki
cieplutki	cieplusi|ciepluchny|ciepluśki
cudny	przepiękny|przecudny|przecudowny
prześliczny	piękny|cudowny|krasy
śliczny	śliczniutki
śliczny	prześliczny
skromny	skromniutki
bezwartościowy	małowartościowy
trzeciorzędny	drugorzędny
pięciorzędny	czwartorzędny
sześciorzędny	pięciorzędny
siedmiorzędny	sześciorzędny
ośmiorzędny	siedmiorzędny
dziewięciorzędny	ośmiorzędny
dziesięciorzędny	dziewięciorzędny
różny|rozmaity	przeróżny|przerozmaity
odmienny	daleki|odległy
modrawy	modry
daleki|odległy	niedaleki
arcybrzydki	wulgarny
czerwonawobrunatny	brunatnoczerwony|czerwonobrunatny|cisawy
drobniuteńki|drobniusieńki	drobniutki
drobniuteńki|drobniusieńki	drobniutki
drobniuteńki|drobniusieńki	drobniutki
krytyczny	hiperkrytyczny|superkrytyczny
małonakładowy	średnionakładowy
przedziwny	arcydziwny
dziwnawy	dziwny|osobliwy
zaburzony	psychiczny
czarny	czarniutki
katolicki	arcykatolicki
daleki	niedaleki
daleki|odległy	niedaleki
dawny	pradawny
dawny	przedawny
niezły|niezgorszy	dobry
króciuteńki|króciusieńki	króciutki
przesubtelny|delikatniutki	arcydelikatny
przesubtelny|delikatniutki	arcydelikatny
cierpkawy	cierpki
cierpkawy	cierpki
cierpkawy	cierpki
dobry	serdeczny
niezły|niezgorszy	dobry
duży	wielki
duży	wielki
duży	ogromny
duży	wielki
ulubiony	ukochany
mały	malutki
malutki	maleńki|malusi
mały	średni
mały	pomniejszy
mały|nędzny|niski	niziutki|niziuśki
młody	młodziutki
niestary	starawy
niski	niziutki
świeżutki	ożywczy|świeży|orzeźwiający|odświeżający
świeżutki	świeży|rzeźwy|rześki
świeżutki	świeży
świeżutki	świeży
półprywatny	formalny|oficjalny
świeżutki	świeży
świeżutki	świeży
półgłośny	głośny
półgłośny	głośny
skromny	skromniutki
prosty	prościutki
wielki	ogromny
wielki	ogromny
półsuchy	suchy
półtropikalny	tropikalny
suchawy	czerstwy|suchy|wyschnięty
suchawy	suchy
suchawy	przetłuszczający się
suchawy	suchy
suchawy	suchy|wyschnięty|wyschły|zasuszony
suchawy	suchy|czerstwy
kulawy	chory
biedny	biedniutki|biednieńki
półprofesjonalny	profesjonalny
półprofesjonalny	profesjonalny
zły	straszny
łysawy	łysy|gołogłowy
łysawy	nagi|goły|łysy
łysawy	łysy
srebrnawy	srebrny|srebrzysty
srebrnawy	srebrny
niewydolny	niesprawny
półprofesjonalny	profesjonalny
półprofesjonalny	zawodowy
półtajny	tajny
półtajny	tajny|poufny|konfidencjonalny
półtajny	tajny
długawy	długi
długawy	długi
długawy	długi
przydługawy	przydługi
przydługawy	przydługi
ciasnawy	ciasny
koszmarny|fatalny	zły|niedobry
paskudny|wstrętny|obrzydliwy|ohydny	niesmaczny
przydługawy	przydługi
śniadawy	śniady
naiwniutki	naiwny
naiwniutki	naiwny
półmartwy|wpółmartwy	martwy|nieżywy|zimny
wpółmartwy	wymarły
półdemokratyczny	demokratyczny
półdemokratyczny	demokratyczny
marny|kiepski	kiepściutki
marny|kiepski|słaby	słabiutki
kiepski|lichy|słaby	lichutki|kiepściutki
kiepski|lichy|słaby	słabiutki|słabieńki
słaby	słabiutki|słabieńki
słaby	słabiutki|słabieńki
słaby	słabiutki|słabieńki
słaby|wątły	słabiutki|słabieńki|wątlutki
słaby	słabieńki|słabiutki
mizerny	mizerniutki
mizerny	mizerniutki
lichy	lichutki
słaby	silny|mocny
słabiutki|słabieńki	słaby
słabiutki	słabiuchny
słabiutki|słabieńki	słabiuchny
słabiutki|słabieńki|wątlutki	słabiuchny
słabiutki|słabieńki	słabiuchny
słabiutki|słabieńki	słabiuchny
słabiutki|słabieńki	słaby
słabiutki|słabieńki	słaby
mdławy	mdły
najpierwszy	pierwszy
najpierwszy	pierwszy
półdemokratyczny	demokratyczny
słonawy	słony
słonawy	słony
słonawy	słony
słodki	słonawy
trzyrzędowy|trójrzędowy	czterorzędowy
czterorzędowy	pięciorzędowy
pięciorzędowy	sześciorzędowy
sześciorzędowy	siedmiorzędowy
siedmiorzędowy	ośmiorzędowy
ośmiorzędowy	dziewięciorzędowy
dziewięciorzędowy	dziesięciorzędowy
dziesięciorzędowy	jedenastorzędowy
jedenastorzędowy	dwunastorzędowy
dwunastorzędowy	trzynastorzędowy
trzynastorzędowy	czternastorzędowy
czternastorzędowy	piętnastorzędowy
piętnastorzędowy	szesnastorzędowy
szesnastorzędowy	siedemnastorzędowy
siedemnastorzędowy	osiemnastorzędowy
osiemnastorzędowy	dziewiętnastorzędowy
dziewiętnastorzędowy	dwudziestorzędowy
niebieskawofioletowy	fioletowoniebieski|niebieskofioletowy
niebieskawoszary	niebieskoszary
wilgotnawy	wilgotny
bladawy	blady
bladawy	blady
półaktywny	aktywny
półaktywny	aktywny
małoseryjny	wielkoseryjny
czyściuteńki|czyściuchny	czyściusieńki
czyściuteńki|czyściuchny	czyściusieńki
czyściutki	czyściuteńki
czyściutki	puściuteńki|czyściuteńki
czyściutki	czyściuteńki|czyściuchny
czyściuteńki|czyściuchny	czyściusieńki
superważny	arcyważny
superważny	najważniejszy
pełny|pełen	pełniutki
pełny|pełen	pełniutki
pełny|pełen	pełniutki
mrocznawy	mroczny
mrocznawy	przyćmiony|mroczny
mrocznawy	mroczny
mrocznawy	mroczny
półciągły	ciągły
półciągły	ciągły|permanentny
pełniutki	pełniusieńki|pełniuteńki
pełniutki	pełniusieńki|pełniuteńki
pełniutki	pełniuteńki
pełniutki|pełniuśki	pełniusieńki|pełniuteńki
słaby	słabiutki
sympatyczny	przesympatyczny
spory	długi
spory	duży|znaczący|znaczny|niemały|niekiepski|większy
sympatyczny	przesympatyczny
ślepawy	słabowidzący|niedowidzący|półślepy
ślepawy	ślepy
prześwięty	przenajświętszy
półciemny	ciemny
półciemny	ciemny|nieoświecony|ciemnogłowy
półciemny	ciemny
półciemny	ciemny|podejrzany|mętny|niejasny|niewyraźny
półciemny	ciemny
półciemny	ciemny|ciemnogłowy
leciuśki|leciutki	lekuchny|lekkuchny|leciuchny
podrdzewiały	przerdzewiały
niskowydajny	wydajny|produktywny
niskowydajny	produktywny|wydajny
półsztywny	twardy|niegiętki|sztywny|nieelastyczny|niesprężysty
szybki	szybciutki
ponurawy	ponury|chmurny
ponurawy	ponury|chmurny
ponurawy	posępny|ponury
dusznawy	duszny
smutnawy	niewesoły
smutnawy	niewesoły
smutnawy	niewesoły
smutnawy	niemrawy
podgniły	zgniły
gęstawy	gęsty
gęstawy	ciężki|gęsty
gęstawy	gęsty
gęstawy	gęsty
gęstawy	gęsty
przesmaczny	arcysmaczny
słabiutki|słabieńki	słaby
cichuśki	cichuteńki|cichusieńki
słabiutki|słabieńki	słaby
słabiutki|słabieńki	słaby
słabiutki|słabieńki	słabiuchny
słabiutki	słaby
słabiutki|słabieńki	słaby
czyściuchny	czyściusieńki
czyściuchny	czyściusieńki
mokrawy	mokry
mokrawy	wilgotny|mokry
pusty	puściutki
czyściuchny	przeczysty
równiutki	równiusieńki
puściutki	pusty
czwórkowy	piątkowy
puściutki	pusty
puściutki	pusty
słodki	słodziuśki
nadpleśniały	spleśniały|zapleśniały
przewyborny	doskonały|idealny
jedynkowy	dwójkowy
leciutki|leciuśki	lekuchny|lekkuchny|leciuchny
lekki	leciutki
lekki	leciutki
lekuchny|lekkuchny|leciuchny|leciuśki	leciutki
lekuchny|lekkuchny|leciuchny	leciuteńki|leciusieńki
lekuchny|lekkuchny|leciuchny	leciuteńki|leciusieńki
lekuchny|lekkuchny|leciuchny	leciuteńki|leciusieńki
leciuchny|lekkuchny|lekuchny	leciuteńki
czuły	nadczuły
lichawy|kiepskawy	kiepski|marny|lichy
lichawy|kiepskawy	kiepski|lichy|słaby
ładniuchny	śliczny
delikatniutki	delikatny
delikatniutki	arcydelikatny
delikatniutki	arcydelikatny
delikatniutki	arcydelikatny
delikatniutki	arcydelikatny
mokrutki|mokrzutki	mokruteńki|mokrzuteńki
zielonkawobrunatny	brunatnozielony|zielonobrunatny
arcydelikatny	delikatniutki
arcywspaniały	doskonały|idealny
pijaniuteńki	pijaniusieńki
półgłuchy	niedosłyszący|przygłuchy|słabosłyszący|głuchawy
półłysy	łysy|gołogłowy
półomdlały	omdlały
półomdlały	omdlały|omdlewający
amatorsko|po amatorsku	półprofesjonalnie
nagannie|amoralnie|niemoralnie	wstrętnie|przebrzydle|ohydnie
łatwiutko|banalnie|leciutko	łatwo|nietrudno|lekko
nędznie|nisko	niziutko
beznadziejnie	koszmarnie|fatalnie
głupio	debilnie|kretyńsko|idiotycznie|durnie|debilowato|po kretyńsku
bielutko|bialutko|bieluśko	bieluteńko|bielusieńko
białawo	biało|na biało
biało|na biało	bielutko|bialutko|bieluśko
biednie|ubogo|niebogato|niezamożnie|bidnie	biedniutko|ubożuchno
biednie|bidnie	biedniutko
biednie	biedniutko
bladawo	blado
bladawo	blado
bladawo	blado
bladawo	bezbarwnie|blado|szaro|nieciekawie|nijako|nudno|nudnie
bladawo	blado
bladawo	blado
blado	bledziutko|bladziutko
blado	bledziutko|bladziutko
blisko|niedaleko	bliziutko
blisko	bliziutko
blisko|niedaleko	bliziutko
blisko	bliziutko
blisko	bliziutko
błękitnawo	błękitno|błękitnie
bogato	przebogato
bogato|wystawnie|wspaniale|przepysznie|na bogato|zamożnie	przewspaniale
brązowawo	brązowo|na brązowo
brązowo|na brązowo	brązowiutko
brązowo	brązowiutko
brudnawo	brudno|nieczysto
brudno|nieczysto	czarno
brunatnawo	brunatno|brunatnie|brunatnobrązowo|na brunatno
brzydko|nieładnie|niepięknie	okropnie|paskudnie
chłodnawo	chłodno|sucho
chłodnawo	ciepławo
chłodno	chłodnawo
chłodno|sucho	zimno
chorowicie|wątło|wątle	wątlutko
chudo	chudziutko
chudo	chudziutko
chudo	chudziutko
chudo	chudziutko
chudo	chudziutko
chudo	chudziutko
przyciasno|ciasnawo	ciasno
przyciasno|ciasnawo	ciasno
ciasnawo	ciasno
ciasno	opresyjnie
cichutko|po cichutku	cichuteńko|cichusieńko|po cichuteńku
cichutko|spokojniutko	cichuteńko|cichusieńko
cichutko	cichuteńko|cichusieńko
cichutko	cichuteńko|cichusieńko
cicho|po cichu	cichutko|po cichutku
cicho|po cichu	cichutko|po cichutku
cicho|spokojnie	cichutko|spokojniutko
cicho	cichutko
ciemnawo	ciemno
ciemnawo	ciemno
ciemnawo	ciemno
ciemniutko	ciemniuteńko
ciemniutko	ciemniuteńko
ciemno	ciemniutko
ciemno	ciemniutko
cieniutko	cieniuteńko|cieniusieńko
cieniuteńko|cieniusieńko	cieniutko
cieniutko	cienko
cieniutko	cieniuteńko|cieniusieńko
cieniutko	cieniuteńko|cieniusieńko
cienko	cieniutko
cienko	cieniutko
cienko	cieniutko
cienko	cieniutko
cienko	cieniutko
ciepluchno|ciepluśko	ciepluteńko|cieplusieńko
cieplutko	cieplusieńko|ciepluteńko
cieplutko	ciepluśko|ciepluchno
cieplutko	ciepluchno|ciepluśko
cieplutko	ciepluchno|ciepluśko
ciepławo	ciepło
ciepławo	ciepło
ciepławo	ciepło
ciepławo	ciepło
ciepło	cieplutko
ciepło	cieplutko
ciepło	gorąco
ciepło	cieplutko
ciepło	cieplutko
ciepło	cieplutko
przyciężko|ciężkawo	ciężko|nielekko
ciężkawo|przyciężko	ciężko
ciężko|gęsto	gęściutko
ciężko|ciężkostrawnie	ciężkawo|przyciężko
cudnie|cudownie|bosko|nieziemsko	przepięknie|przecudnie|przecudownie
cudnie|cudownie|bosko|nieziemsko	przepięknie|przecudownie
pięknie|cudownie	piękniutko
świetnie|wspaniale|wyśmienicie|znakomicie|rewelacyjnie|cudownie|wybornie	przewspaniale
cudownie	przecudownie
czerniawo	czarno|na czarno
czarniutko|czarniuśko	czarniusieńko|czarniuteńko
czarno|na czarno	czarniutko|czarniuśko
pesymistycznie|czarno	czarniutko
czarno	czarniutko
sucho|czerstwo	suchutko
czerwonawo|na czerwonawo	czerwono|na czerwono
czerwono|na czerwono	czerwoniutko
często|nierzadko	ciągle
często|nierzadko	częściej
miękko	mięciuchno
czysto	czyściutko
przezroczyście|klarownie|przejrzyście|czysto|przeźroczyście|przejrzysto|przezroczysto	czyściuteńko
czysto	czyściutko
czysto	czyściutko
czysto	czyściutko
czysto	czyściutko
czysto	czyściutko
czysto	czyściutko
czysto	czyściutko
czysto	czyściutko
czyściutko	czyściuteńko
długawo	długo
dobrze	świetnie|wspaniale|znakomicie|wyśmienicie|wybornie|rewelacyjnie
dobrze	świetnie|wspaniale|wyśmienicie|znakomicie|rewelacyjnie|cudownie|wybornie
dobrze	świetnie|wspaniale|wybornie|wyśmienicie|znakomicie|rewelacyjnie
dobrze	świetnie|wyśmienicie|znakomicie|wybornie
dobrze	świetnie|wspaniale|wybornie|wyśmienicie|znakomicie|rewelacyjnie
smacznie	smakowicie
dobrze	serdecznie
drobniutko	drobno
drobniutko	drobno
drobniuteńko	drobniutko
drobniuteńko	drobniutko
drobniuteńko	drobniutko
drobniutko	drobno
drobno	drobniutko
głupio	idiotycznie|debilnie|debilowato|kretyńsko
dusznawo	duszno
dziwnie|osobliwie	przedziwnie
elegancko	wytwornie
koszmarnie|fatalnie	źle|niedobrze
fioletowawo	fioletowo
gęstawo	gęsto
gęstawo	ciężko|gęsto
gęstawo	gęsto
gęsto	gęściutko
gęsto	gęściutko
gęsto	gęściutko
gęsto	gęściutko
gęsto	gęściutko
gładko	gładziutko
gładko	gładziutko
gładko	gładziutko
gładziutko	gładziusieńko
gładziutko	gładziusieńko
głośno	gromko|hucznie
głupawo|przygłupio	głupio
głupawo|przygłupio	głupio
głupawo|przygłupio	głupio
godziwie	niekiepsko
gorzkawo	gorzko
grubawo	grubo
grubawo	grubo
grubawo	grubo
grubawo	tubalnie|grubo
grzecznie	grzeczniutko
grzecznie	grzeczniutko
grzecznie	grzeczniutko
jasno	jaśniutko
jasno	jaśniutko
jasno	jaśniutko
zrozumiale|przystępnie|jasno|klarownie|przejrzyście|przejrzysto	jaśniutko
jasno	jaśniutko
jaśniutko	jaśniuteńko
jaśniutko	jaśniuteńko
jednakowo|równo|jednako	równiutko
miarowo|równo	równiutko
kiepsko|słabo|licho	słabiutko|słabieńko
marnie|kiepsko|słabo	słabiutko
parokrotnie|kilkakrotnie|kilkukrotnie	wielokrotnie|częstotliwie
wygodnie|komfortowo	superkomfortowo
komfortowo	superkomfortowo
śmiesznie|zabawnie|komicznie	prześmiesznie|przekomicznie|przezabawnie
okrągło|krągło	okrąglutko|tłuściutko
króciutko	krótko
króciuteńko|króciusieńko	króciutko
króciuteńko|króciusieńko	króciutko
króciuteńko|króciusieńko	króciutko
króciutko	krótko|niedługo
króciutko	krótko
krótko|niedługo	krótkawo
krótko|niedługo	trochę
krótko	krótkawo
krótko	daleko
krucho	kruchutko
kulawo	choro
kuso	przykuso
leciuchno	leciutko|leciuśko
leciuchno	leciuteńko
leciuchno	leciuteńko
leciuchno	leciuteńko
leciuchno	leciuteńko
leciuchno	leciuteńko
leciutko|leciuśko	delikatnie|łagodnie|lekko
leciuśko|leciutko	leciuchno
leciutko	leciuchno
leciutko|leciuśko	leciuteńko
leciutko|leciuśko	leciuchno
leciuteńko	leciuchno
leciutko	leciuchno
leciutko	leciuchno
legalnie	półlegalnie
lekko	leciutko
zwinnie|zgrabnie|zręcznie|lekko	leciutko
lekko	leciutko
łatwo|lekko	leciutko
lekko|lekkostrawnie	leciutko|leciuśko
nieznacznie|lekko|z lekka	leciutko|leciuśko
lekko	leciuśko|leciutko
lekko	leciutko
licznie|mnogo	masowo
ładnie	ładniutko
ładnie|pokaźnie	pięknie
ładnie	pięknie|ślicznie
ładnie	ślicznie
ładnie	ślicznie
ładnie	szlachetnie|pięknie
ładnie	pięknie
maleńko	mało
malutko	mało|niedużo
maleńko	mało
troszeczkę|malusieńko|maluteńko|odrobinkę|ociupinkę	troszkę|ociupinę|odrobinę|ciut
mało	sporo
mało|niedużo	średnio
mało|niedużo	dużo
mało|niedużo	przymało
mdławo	mdło
mdławo	mdło
mdławo	mdło
mętnawo	niezrozumiale|niejasno
mętnawo	mętnie|mętno
mgławo	mgliście
mięciuchno	mięciusieńko
mięciutko	miękko
płynnie|miękko	mięciutko
miękko	mięciutko
miękko	mięciuchno
milusio	miluśko
milusio	miluśko
miluśko	milusieńko|miluteńko
miluśko	milusieńko|miluteńko
milutko	milusio
milutko	milusio
miło|mile|sympatycznie	milutko
miło|mile|sympatycznie	przemiło|przesympatycznie
przyjemnie|miło|mile	milutko
młodo	dojrzale
młodziutko|młodziuchno	młodo
młodziuteńko|młodziusieńko	młodziutko|młodziuchno
mokrutko	mokruteńko
mokro	mokrutko
mroźno|mroźnie	lodowato
źle|niedobrze|negatywnie	strasznie|straszno|okropnie
niebieskawo	niebiesko|na niebiesko
niebrzydko	ładnie
źle|niedobrze	nieładnie
niedosłyszalnie	niesłyszalnie|bezdźwięcznie|niemo|bezgłośnie
niedrogo|tanio	taniutko
płytko|niegłęboko	płyciutko
niegłupio	mądrze
niegodnie|nieszlachetnie	nędznie|nisko
niehigienicznie	antyhigienicznie
niekiepsko	dobrze
niemrawo|niemrawie	pogodnie
staro	starożytnie
niesmaczno|niesmacznie	smacznie
nieuprzejmie	chamsko|po chamsku|po robociarsku
niewesoło	pogodnie
nisko|niewysoko	niziutko
nieźle|niekiepsko	dobrze
nieźle|niekiepsko	dobrze
nieżyczliwie|nieprzyjaźnie	wrogo|złowrogo
nisko	niziutko
nisko	niziutko
nisko	niziutko|niziuśko
nisko	niziutko
nudnawo	bezbarwnie|blado|szaro|nieciekawie|nijako|nudno|nudnie
paskudnie|wstrętnie|obrzydliwie|ohydnie|obrzydle	niesmaczno|niesmacznie
odmiennie	daleko|odlegle
ogromnie|olbrzymio	przeogromnie
ogromnie|potężnie	przeogromnie
wstrętnie|przebrzydle|ohydnie	szkaradnie
periodycznie|okresowo	regularnie
ostro	paląco|ogniście|ognisto
piękniutko	cudnie|cudownie|bosko|nieziemsko
szlachetnie|pięknie	kryształowo|krystalicznie
pięknie|ślicznie	śliczniutko
pięknie	piękniutko
pięknie	przepięknie|przecudownie
pikantnie	ostro
płytko	płyciutko
pogodnie	wesoło
pogodnie	wesoło
pogodnie	wesoło
potrzebnie	niezbędnie|koniecznie|bezwarunkowo
półgłośno	głośno
półgłośno	głośno
półprofesjonalnie	profesjonalnie
półprofesjonalnie	profesjonalnie
półprofesjonalnie	zawodowo
półprzejrzyście	przezroczyście|klarownie|przejrzyście|czysto|przeźroczyście|przejrzysto|przezroczysto
półtajnie	tajnie
półtajnie	tajnie|poufnie|konfidencjonalnie|pokątnie
prędko|szybko|bystro|bystrze	bezzwłocznie|natychmiastowo|błyskawicznie|momentalnie|od razu
prosto	prościutko
prosto	prościutko
prosto	prościutko
prosto	prościutko
prosto	prościutko
przepięknie|przecudnie|przecudownie	arcypięknie
prześmiesznie|przekomicznie|przezabawnie	arcyśmiesznie
prześlicznie	pięknie|cudownie
przychylnie	przyjaźnie
przydługawo	przydługo
przydługawo	przydługo
przydługawo	przydługo
przykładnie	doskonale|idealnie
przyzwoicie	cnotliwie
pustawo	pusto
pustawo	luźno
pyszniutko	przepysznie
pysznie	pyszniutko
pysznie	przepysznie
różnie|rozmaicie	przeróżnie
równiutko	równiuteńko
równiutko	równiuteńko
równiutko	równiuteńko
równiutko	równiuteńko
równo	równiutko
równo	równiutko
równo|równie	równiutko
różowawo	różowo|na różowo
różowo|na różowo	różowiutko
różowo|na różowo	różowiutko
różowo|na różowo	różowiutko
rudawo	rudo|na rudo
sinawo	sino
sinawo	sino
sinawo	sino
siwo|na siwo	siwiuteńko
skromnie|bidnie	skromniutko
skromnie	skromniutko
skromnie|skromno	skromniutko
skromnie	skromniutko
słabiutko|słabieńko	słabo
słabiutko	słabo
słabiutko|słabieńko	słabo
słabiutko|słabieńko	słabo
słabo|wątło	mocno
słabo	słabiutko|słabieńko
słodkawo	słodko
słodkawo	słodko
słodko	przesłodko
słodko	słodziutko|słodziuchno
słodko	przesłodko
słodko	słodziutko
słodko	słodziutko|słodziuchno
słodko	przesłodko
smutnawo	niewesoło
smutnawo	niewesoło
smutno|smutnie	smutnawo
spokojnie	spokojniutko
spokojnie	spokojniutko
spokojnie	spokojniutko
spokojnie	spokojniutko
spokojnie	spokojniutko
sporadycznie	periodycznie|okresowo
sporo	dużo
srebrnawo	srebrno|srebrnie|srebrzyście|srebrzysto
srebrnawo	srebrno|srebrnie
starawo	staro
strasznie|straszno	straszliwie
strawnie	lekko|lekkostrawnie
sucho	suchutko
sucho	suchutko
sympatycznie	przesympatycznie|przemiło
szarawo	szaro|na szaro
szarawo	pochmurno|pochmurnie|chmurno|chmurnie|szaro
szczupło	chudo
szybciutko	szybciuteńko
szybko	ekspresowo|błyskawicznie|superszybko|w mgnieniu oka
szybko	szybciutko
ślicznie	prześlicznie
ślicznie	śliczniutko
ślicznie	śliczniutko
średnio	nieźle|niekiepsko
świetnie|wyśmienicie|znakomicie|wybornie	idealnie
świetnie|wspaniale|wybornie|wyśmienicie|znakomicie|rewelacyjnie	przewspaniale
świetnie|wspaniale|wybornie|wyśmienicie|znakomicie|rewelacyjnie	przewspaniale|przedobrze
tępawo	tępo
tępawo	tępo
ubogo	ubożuchno
uroczo	przeuroczo
wątlutko	wątle|wątło
wątlutko	wątle|wątło
wątlutko	wątle|wątło
wątle|wątło	wątlutko
wesolutko	wesoluteńko
wesolutko	wesoluteńko
wesoło	wesolutko
wesoło	wesolutko
wesoło	wesolutko
wesoło	wesolutko
wolniuteńko|wolniusieńko	wolniutko|wolniuśko
wolniutko|wolniuśko	wolno|z wolna|powolnie
wściekle	morderczo
wybitnie	genialnie
wydolnie	sprawnie
wystarczająco	zadowalająco
zadowalająco	przykładnie
zajmująco	pasjonująco|fascynująco
zdrowo	zdrowiutko
zdrowo	zdrowiutko
zielonkawo|zielonawo	zielono|na zielono
zielonkawoniebiesko	morsko|zielononiebiesko|niebieskozielono
zielono|na zielono	zieloniutko|zieloniuchno
zielono	zieloniuchno
zimno	lodowato|mroźnie|mroźno|lodowo
zimno	mroźno|mroźnie
złotawo	złociście|złocisto|złoto|pozłocisto|złociutko|na złoto
żółtawo	żółto|na żółto
tyciutki|tyciusi	malutki|tyci
tyciuteńki|tyciusieńki	tyciutki|tyciusi
półfrancuski	francuski
archaiczny|dawny	pradawny
zielonkawobiało	zielonobiało
żółtawobiało	żółtobiało
czerwonawoczarny	czerwonoczarny
burawo	buro
wysoce|wielce	niezmiernie
chudziutki	chudziuteńki
chudziutki	chudziuteńki
niebieskawozielono	morsko|zielononiebiesko|niebieskozielono
zielonkawoszaro	zielonoszaro
cieniutki|cieniuśki	cieniuteńki|cieniusieńki
cieniutki|cieniuśki	cieniuteńki|cieniusieńki
bladawo	blado
bladawy	blady
cieniutki|cieniuśki	cieniuteńki|cieniusieńki
cieniutki|cieniuśki	cieniuteńki|cieniusieńki
cieniutki|cieniuśki	cienki
cieniutki|cieniuśki	cieniuteńki|cieniusieńki
niezły|niekiepski	dobry|pozytywny
niezły	duży
brązowawy	brązowy
brązowawo	brązowo
kasztanowato	kasztanowo
gęsty	gęściutki
żółtawobrązowo	żółtobrązowo
gęsto	gęściutko
siwawo	siwo|na siwo
krótkookresowy	średniookresowy
pomarańczowawo	pomarańczowo|oranżowo
przemiły	arcymiły
przydatny|pożyteczny	arcypożyteczny
bardzo	wysoce|wielce
bardzo	niebosko|sążniście
trochę|nieco	bardzo
mało	maleńko
mało	trochę|nieco
troszkę|ociupinę|odrobinę|ciut	mało
trochę	długo
trochę	sporo
bliski	bliziutki
bliski	jednakowy|taki sam|równy|jednoraki|jednaki
bliski	równy
bliski	bliziutki
bliski|niedaleki	bliziutki
z bliska	z bliższa
z bliska	z bliższa
cieniuteńki|cieniusieńki	cieniutki|cieniuśki
cieniutko	cieniuteńko|cieniusieńko
szybko	szybciutko
cieniuteńko|cieniusieńko	cieniutko
ciężko	morderczo|katorżniczo
ciężkawo|przyciężko	ciężko
ciężkawo|przyciężko	strawnie
ciężkawo	ciężko|trudno|niełatwo|niełatwie
ciężkawy|przyciężki	ciężki
niedaleki	bliski
niedaleki	bliski
niedaleki	bliski
niedaleki	bliski
długi	długaśny
ciężkawo	ciężko
ciężkawy|przyciężki	ciężki
ciężkawy|przyciężki	ciężki
ciężkawy|przyciężki	ciężki
gęstawo	gęsto|na gęsto
ciężkawo|przyciężko	ciężko
ciężkawy|przyciężki	strawny
smutny	smutnawy
smutny	niewesoły
niewesoły	pogodny
niewesoły	pogodny
niewesoły	wesoły
smutnawy	niewesoły
krótki	półdługi
krótki	niedługi
krótki	króciutki
krótki|niedługi	długi
krótki	krótkawy
króciutki	krótki
króciutki	krótki
króciutki	krótki
króciutki	króciuteńki|króciusieńki
króciutki|chudziutki|cieniutki|cieniuśki	chudziuteńki|cieniuteńki|cieniusieńki
króciutki	krótki|niedługi
długi	długaśny
króciutki	krótki
długawy	długi
krótkawy	długawy
krótkawy	długawy
króciuteńki|króciusieńki	króciutki
króciuteńki|króciusieńki	króciutki
króciuteńki|króciusieńki	króciutki
króciuteńki|króciusieńki	króciutki
niedługi	długawy
niedługi	długi
niedługi	długi
szybki|prędki	szybciutki|prędziutki
szybciutki	błyskawiczny
prędki	prędziutki
ciężkawy	ciężki
ciężkawo	ciężko
ciężkawo|przyciężko	ciężko
ciężkawo|przyciężko	ciężko
ciężkawy|przyciężki	ciężki
ciężkawy	ciężki
ciężkawo	ciężko
przyspieszony|przyśpieszony	pośpieszny|pospieszny
zazdrośnie	zawistnie
stokrotnie	tysiąckrotnie
tysiąckrotnie	milionkrotnie
stokrotny	tysiąckrotny
tysiąckrotny	milionkrotny
zimny	ciepławy
nudnawy	nudny|niezajmujący|nieinteresujący
nudnawo	nudno|nudnie|nieinteresująco
maciupeńko	maciupko
płytki	płyciutki
płytki	płyciutki
płytki	płyciutki
powierzchowny	płytki
superszybki|ekspresowy|błyskawiczny	superekspresowy
superszybki	ultraszybki
siwiutki	siwiuteńki
starawy	stary
starawy	stary|niemłody
starawo	staro
czuły	superczuły
maciupeńki	maciupki
maciupeńko	maciupko
nieświadomy	półświadomy
niewesoło	pogodnie
niewesoło	pogodnie
ważny|istotny|znaczący	superważny
ważny|istotny|znaczący	nadrzędny
po cichutku|cichutko	po cichuteńku
