iego	on	ppron3:sg:gen:m1:ter:akc:npraep	1	NCOMPOS	NON-SGJP	CW	DIAL
ii	i	interj	1	NCOMPOS	NON-SGJP	NEOL	CORR
III-ligową	III-ligowy	adj:sg:acc:f:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
II-ligowego	II-ligowy	adj:sg:gen:m2:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
II-ligowemu	II-ligowy	adj:sg:dat:m1:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
I-ligowej	I-ligowy	adj:sg:loc:f:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
Innsbrucku	Innsbruck	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
i	on	ppron3:pl:dat:m1:ter:akc:npraep	1	NCOMPOS	NON-SGJP	NEOL	CORR
Irkucku	Irkuck	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Iryd	Iryda	subst:pl:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Irydy	Iryda	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
IV-ligowcy	IV-ligowiec	subst:pl:nom:m1	1	NCOMPOS	NON-SGJP	COMPD	CORR
IV-ligowej	IV-ligowy	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	COMPD	CORR
Jabłonowskiej	Jabłonowska	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Jakubowskiej	Jakubowska	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Jałowego	Jałowe	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Jangi-Julu	Jang-Jul	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Jankowie	Janków	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Janosikowi	Janosik	subst:sg:dat:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Janowa	Janów	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Janowem	Janów	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Janowi	Jan	subst:sg:dat:m1	7	NCOMPOS	SGJP-EXACT	NCH	CORR
Ja'raia	Ja'rai	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Jarosławska	Jarosławsko	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Jasia	Jasio	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Jasiu	Jasio	subst:sg:voc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Jasnej	Jasna	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Jastrzębia	Jastrzębie	subst:sg:gen:n	3	NCOMPOS	NON-SGJP	PN	CORR
Jastrzębiu	Jastrzębie	subst:sg:loc:n	3	NCOMPOS	NON-SGJP	PN	CORR
Jaśki	Jaśka	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Jaśminy	Jaśmina	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Jaworską	Jaworska	subst:sg:acc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Jaksy	Jaxa	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Jeana-Luca	Jean-Luc	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Jean-Romainem	Jean-Romain	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
je	być	fin:sg:ter:imperf	4	NCOMPOS	NON-SGJP	CW	DIAL
jedno-	jednokadłubowy	adj:pl:nom:m3:pos	1	NCOMPOS	NON-SGJP	CW	CORR
jedno-	jednopokojowy	adj:pl:gen:n:pos	1	NCOMPOS	NON-SGJP	CW	CORR
Jedwabnego	Jedwabne	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Jedwabnem	Jedwabne	subst:sg:loc:n	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Jedwabnie	Jedwabno	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
Jeffreyem	Jeffrey	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
jejch	jej	ppron3:sg:gen:f:ter:akc:npraep	1	NCOMPOS	NON-SGJP	CW	DIAL
Jerze	Jerzy	depr:pl:nom:m2	1	NCOMPOS	SGJP-EXACT	NCH	CORR
jeścio	jeszcze	qub	1	NCOMPOS	NON-SGJP	CW	DIAL
Jezusowi	Jezus	subst:sg:dat:m1	3	NCOMPOS	SGJP-EXACT	NCH	CORR
ji	on	ppron3:sg:dat:f:ter:akc:npraep	1	NCOMPOS	NON-SGJP	CW	DIAL
Jo	ja	ppron12:sg:nom:m1:pri	1	NCOMPOS	NON-SGJP	CW	DIAL
jo	ja	ppron12:sg:nom:m1:pri:nakc	1	NCOMPOS	NON-SGJP	CW	DIAL
Jowiszowi	Jowisz	subst:sg:dat:m2	1	NCOMPOS	SGJP-EXACT	NCH	CORR
jumbo-jeta	jumbo-jet	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	PN	CORR
kaby	kaba	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	NEOL	CORR
Kaidy	Kaida	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Kanie	Kana	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Kantary	Kantara	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
karcmy	karczma	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	DIAL
Karcmy	karczma	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	DIAL
Karla	Karl	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Karla	Karl	subst:sg:gen:m1	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Karmelavie	Karmelava	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Kaszubi	Kaszub	subst:pl:nom:m1	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kaszub	Kaszuby	subst:pl:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Katowickiego	Katowickie	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kazimierzowi	Kazimierz	subst:sg:dat:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Każe-duba	Każe-dub	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Keseya	Kesey	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Kędzierzynie-Koźlu	Kędzierzyn-Koźle	subst:sg:loc:m3	2	NCOMPOS	NON-SGJP	PN	CORR
Kędzierzynie-Koźlu	Kędzierzyn-Koźle	subst:sg:loc:n	2	NCOMPOS	NON-SGJP	PN	CORR
Kędziory	Kędziora	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Kielcach	Kielce	subst:pl:loc:n	31	NCOMPOS	SGJP-EXACT	NCH	CORR
Kielcami	Kielce	subst:pl:inst:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kieleckiem	Kieleckie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kijowa	Kijów	subst:sg:gen:m3	5	NCOMPOS	SGJP-EXACT	NCH	CORR
kilkadziesiąt	kilkadzieści	num:pl:nom:m3:rec	1	NCOMPOS	NON-SGJP	NEOL	CORR
kilku-	kilkucentymetrowy	adj:pl:acc:m3:pos	1	NCOMPOS	NON-SGJP	CW	CORR
Kima	Kim	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Kingi	Kinga	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kiry	Kira	subst:sg:gen:f	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kleszczowa	Kleszczowo	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Kłodnicy	Kłodnica	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kłodzku	Kłodzko	subst:sg:loc:n	3	NCOMPOS	SGJP-EXACT	NCH	CORR
koagulazo-dodatnich	koagulazo-dodatni	adj:pl:gen:m2:pos	1	NCOMPOS	NON-SGJP	NEOL	CORR
Kobylińską	Kobylińska	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	CORR
kolacyą	kolacya	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	CW	DIAL
Koleji	kolej	subst:pl:gen:f	1	NCOMPOS	NON-SGJP	CW	DIAL
kolizyom	kolizja	subst:pl:dat:f	1	NCOMPOS	NON-SGJP	CW	DIAL
Kolnie	Kolno	subst:sg:loc:n	2	NCOMPOS	NON-SGJP	PN	CORR
Komora	Komor	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Komorowa	Komorów	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Komorzem	Komorze	subst:sg:inst:n	1	NCOMPOS	NON-SGJP	PN	CORR
Komorzy	Komorza	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Koninie	Konin	subst:sg:loc:m3	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Konopnicką	Konopnicka	subst:sg:inst:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Konopnickiej	Konopnicka	subst:sg:gen:f	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Konstancina-Jeziorny	Konstancin-Jeziorna	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Konstancinie-Jeziornie	Konstancin-Jeziorna	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Konstantym	Konstanty	subst:sg:inst:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Końskich	Końskie	subst:pl:loc:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kopalinach	Kopaliny	subst:pl:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
Koralowej	Koralowa	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
korned-bify	korned-bif	subst:pl:nom:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Korporacyi	korporacya	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Kosiby	Kosiba	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Kostka	Kostek	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kostka	Kostek	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kościeliska	Kościelisko	subst:sg:gen:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kościelisku	Kościelisko	subst:sg:loc:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kowalskiej	Kowalska	subst:sg:gen:f	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kozielska	Kozielsk	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kozielsku	Kozielsk	subst:sg:loc:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Koziem	Kozio	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Kozłowie	Kozłów	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kórniku-Bninie	Kórnik-Bnin	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Krakowskiego	Krakowskie	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Krecie	Kreta	subst:sg:loc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Krępy	Krępa	subst:sg:gen:f	2	NCOMPOS	NON-SGJP	PN	CORR
Krupniczej	Krupnicza	subst:sg:loc:f	2	NCOMPOS	NON-SGJP	PN	CORR
KryptografJą	KryptografJa	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	PN	CORR
Ksieni	Ksienia	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
którem	który	adj:sg:inst:n:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
którem	który	adj:sg:loc:f:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
którem	który	adj:sg:loc:m3:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
Kubie	Kuba	subst:sg:dat:m1	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kuby	Kuba	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kujaw	Kujawy	subst:pl:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kuki	Kuka	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Kulina	Kulin	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Kunowa	Kunów	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kurska	Kursk	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kutna	Kutno	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Kutnie	Kutno	subst:sg:loc:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Kuźnicach	Kuźnice	subst:pl:loc:n	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Kuźnic	Kuźnice	subst:pl:gen:n	8	NCOMPOS	SGJP-EXACT	NCH	CORR
Kwidzyniu	Kwidzyn	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Lary	Lara	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
laście	last	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
LaTonyi	LaTonya	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Leca	Lec	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Leca	Lec	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Lecha	Lech	subst:sg:acc:m1	7	NCOMPOS	SGJP-EXACT	NCH	CORR
Lecha	Lech	subst:sg:gen:m1	29	NCOMPOS	SGJP-EXACT	NCH	CORR
Lecha	Lech	subst:sg:gen:m2	4	NCOMPOS	NON-SGJP	PN	CORR
Lechem	Lech	subst:sg:inst:m1	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Lechicką	Lechicka	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	CORR
lecia	lecie	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	COMPD	CORR
Lecka	Lecko	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Legionowa	Legionowo	subst:sg:gen:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Legionowem	Legionowo	subst:sg:inst:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Legnickiem	Legnickie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Lem_ura	Lem_ur	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Leonidem	Leonid	subst:sg:inst:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Leonidzie	Leonid	subst:sg:voc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Leontynom	Leontyn	subst:pl:dat:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Lesie	Les	subst:sg:voc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Leszczyńskiej	Leszczyńska	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Leśnicy	Leśnica	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Let’s	let's	xxx	1	NCOMPOS	NON-SGJP	EXT	CORR
Leżajska	Leżajsk	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Leżajsku	Leżajsk	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
liaza	liaz	subst:sg:acc:m2	1	NCOMPOS	NON-SGJP	PN	CORR
lilijami	lilia	subst:pl:inst:f	1	NCOMPOS	NON-SGJP	CW	DIAL
Limanowej	Limanowa	subst:sg:loc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Lingslayu	Lingslay	subst:sg:loc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Linkego	Linke	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Lipnie	Lipno	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
Lipska	Lipsk	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Lipsku	Lipsk	subst:sg:loc:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Lisowie	Lisów	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Lorki	Lorca	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Lotka	lotek	subst:sg:acc:m2	1	NCOMPOS	NON-SGJP	PN	CORR
Lotka	Lotek	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	PN	CORR
Lotka	Lotek	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Lotną	Lotna	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Lubecka	Lubecko	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Lubuskiem	Lubuskie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Ludwińską	Ludwińska	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	PN	CORR
Lugossyego	Lugossy	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Łapana	Łapan	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Łap	Łapy	subst:pl:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Łazach	Łazy	subst:pl:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Łazienek	Łazienki	subst:pl:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Łazienkach	Łazienki	subst:pl:loc:n	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Łaz	Łazy	subst:pl:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Łobzowskiej	Łobzowska	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
łod	od	prep:gen	1	NCOMPOS	NON-SGJP	CW	DIAL
łon	on	ppron3:sg:nom:m1:ter:akc:npraep	4	NCOMPOS	NON-SGJP	CW	DIAL
Łódzkiem	Łódzkie	subst:sg:loc:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Łódzko-Dymaczewskie	Łódzko-Dymaczewski	adj:sg:nom:n:pos	1	NCOMPOS	NON-SGJP	PN	CORR
Łucka	Łuck	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Łuckiem	Łuck	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Łucku	Łuck	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Łukaszence	Łukaszenka	subst:sg:dat:m1	2	NCOMPOS	NON-SGJP	PN	CORR
Łukaszenką	Łukaszenka	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Łukaszenki	Łukaszenka	subst:sg:gen:m1	3	NCOMPOS	NON-SGJP	PN	CORR
Łukaszewskiej	Łukaszewski	adj:sg:loc:f:pos	1	NCOMPOS	NON-SGJP	PN	CORR
Machały	Machała	depr:pl:nom:m2	2	NCOMPOS	NON-SGJP	PN	CORR
Macowi	Mac	subst:sg:dat:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Madejowi	Madej	subst:sg:dat:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Magji	Magja	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
maine-coony	maine-coon	subst:pl:nom:m2	1	NCOMPOS	NON-SGJP	PN	CORR
Majów	Maja	subst:pl:gen:m1	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Maju	Maja	subst:sg:voc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Makowa	Maków	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Maksyma	Maksym	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Maleniu	Maleń	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Mali	Mala	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Malinowską	Malinowski	adj:sg:acc:f:pos	1	NCOMPOS	NON-SGJP	PN	CORR
małem	mały	adj:sg:loc:n:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
Małem	Mały	adj:sg:loc:n:pos	1	NCOMPOS	NON-SGJP	PN	CORR
Małopolski	Małopolska	subst:sg:gen:f	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Mani	Mania	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Manna	Mann	subst:sg:gen:m1	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Mannie	Mann	subst:sg:loc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Mańka	Maniek	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Máraiego	Márai	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Marca	Marc	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Marcie	Marta	subst:sg:dat:f	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Marianem	Marian	subst:sg:inst:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Marny	Marna	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Marto	Marta	subst:sg:voc:f	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Maruszewa	Maruszew	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Marychem	Marych	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
matkiem	matek	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	NEOL	CORR
Matuszka	Matuszek	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Mazowieckiem	Mazowiecki	adj:sg:loc:n:pos	1	NCOMPOS	NON-SGJP	PN	CORR
Mazurach	Mazury	subst:pl:loc:n	5	NCOMPOS	SGJP-EXACT	NCH	CORR
Mazur	Mazury	subst:pl:gen:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
McConaugheya	McConaughey	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
McDonald’sa	McDonald's	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	PN	CORR
McDonald'sa	Mc Donald's	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	COMPD	CORR
menszn	mensz	xxx	2	NCOMPOS	NON-SGJP	EXT	CORR
Metallikę	Metallica	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Metalliki	Metallica	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
meter	metr	subst:sg:acc:m3	1	NCOMPOS	NON-SGJP	CW	DIAL
Mickiego	Micky	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Mickiego	Micky	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Miedzianego	Miedziane	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Mieszały	Mieszała	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Mieszka	Mieszko	subst:sg:acc:m2	1	NCOMPOS	NON-SGJP	PN	CORR
Mieszka	Mieszko	subst:sg:gen:m1	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Mieszka	Mieszko	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	PN	CORR
Mieszkowa	Mieszkowo	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Międzychodzko-Sierakowskiego	Międzychodzko-Sierakowski	adj:sg:gen:n:pos	1	NCOMPOS	NON-SGJP	PN	CORR
Milvie	Milva	subst:sg:dat:f	1	NCOMPOS	NON-SGJP	PN	CORR
minimieście	minimiasto	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	NEOL	CORR
Mini	Minia	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
miniona	minion	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	NEOL	CORR
miniony	minion	subst:pl:nom:m3	2	NCOMPOS	NON-SGJP	NEOL	CORR
Mińska	Mińsk	subst:sg:gen:m3	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Mińsku	Mińsk	subst:sg:loc:m3	11	NCOMPOS	SGJP-EXACT	NCH	CORR
Miodowej	Miodowa	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
mioł	mieć	praet:sg:m1:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
Mira	Mir	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Misiury	Misiuro	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Miszę	Misza	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
miszko	mieszkać	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
Modeście	Modest	subst:sg:voc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
mom	mieć	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
Moneta	Monet	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
monti	monte	subst:pl:gen:m3	1	NCOMPOS	NON-SGJP	EXT	CORR
morenos	moreno	subst:pl:nom:m1	1	NCOMPOS	NON-SGJP	EXT	CORR
mosz	mieć	fin:sg:sec:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
Mroczy	Mrocza	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Murmańska	Murmańsk	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Murmańsku	Murmańsk	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
naciągana	naciągany	adj:sg:inst:f:pos	1	NCOMPOS	NON-SGJP	CW	CORR
naczelną	naczelna	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	CW	CORR
Nag–czu	Nag-czu	subst:sg:inst:n	1	NCOMPOS	NON-SGJP	PN	CORR
Najjaśniejszej	Najjaśniejsza	subst:sg:loc:f	2	NCOMPOS	NON-SGJP	PN	CORR
najmundrsze	mądry	adj:pl:nom:m2:sup	1	NCOMPOS	NON-SGJP	CW	DIAL
Nasielska	Nasielsk	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
nazwiskamy	nazwisko	subst:pl:inst:n	1	NCOMPOS	NON-SGJP	CW	DIAL
nazwoł	nazwać	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
nazywo	nazywać	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
nexii	nexia	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Nicponi	Nicponia	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Nidelvę	Nidelva	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Nieborowa	Nieborów	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Niedzicy	Niedzica	subst:sg:loc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
