1656124	9			cja	cjum	subst:pl:nom:n2
1656125	9			cja	cjum	subst:pl:voc:n2
1649844	2215			cjach	cja	subst:pl:loc:f
1649846	3			cjach	cja	subst:pl:loc:m2
1649852	1			cjach	cja	subst:pl:loc:p3
1649842	1			cjach	cje	subst:pl:loc:p2
1649843	24			cjach	cje	subst:pl:loc:p3
1649867	9			cjach	cjum	subst:pl:loc:n2
1643589	2215			cjami	cja	subst:pl:inst:f
1643591	3			cjami	cja	subst:pl:inst:m2
1643597	1			cjami	cja	subst:pl:inst:p3
1643587	1			cjami	cje	subst:pl:inst:p2
1643588	24			cjami	cje	subst:pl:inst:p3
1643612	9			cjami	cjum	subst:pl:inst:n2
1668455	2215			cje	cja	subst:pl:acc:f
1668456	3			cje	cja	subst:pl:acc:m2
1668457	2215			cje	cja	subst:pl:nom:f
1668458	3			cje	cja	subst:pl:nom:m2
1668459	2215			cje	cja	subst:pl:voc:f
1668460	3			cje	cja	subst:pl:voc:m2
1668436	1			cje	cje	subst:pl:acc:p2
1668437	24			cje	cje	subst:pl:acc:p3
1668441	1			cje	cje	subst:pl:nom:p2
1668442	24			cje	cje	subst:pl:nom:p3
1668446	1			cje	cje	subst:pl:voc:p2
1668447	24			cje	cje	subst:pl:voc:p3
1609744	2215			cji	cja	subst:pl:gen:f
1609745	3			cji	cja	subst:pl:gen:m2
1609748	2215			cji	cja	subst:sg:dat:f
1609750	3			cji	cja	subst:sg:dat:m2
1609751	2215			cji	cja	subst:sg:gen:f
1609753	3			cji	cja	subst:sg:gen:m2
1609754	2215			cji	cja	subst:sg:loc:f
1609756	3			cji	cja	subst:sg:loc:m2
1609742	1			cji	cje	subst:pl:gen:p2
1609743	23			cji	cje	subst:pl:gen:p3
1635702	2215			cjo	cja	subst:sg:voc:f
1635704	3			cjo	cja	subst:sg:voc:m2
1629825	2215			cjom	cja	subst:pl:dat:f
1629827	3			cjom	cja	subst:pl:dat:m2
1629833	1			cjom	cja	subst:pl:dat:p3
1629823	1			cjom	cje	subst:pl:dat:p2
1629824	24			cjom	cje	subst:pl:dat:p3
1629848	9			cjom	cjum	subst:pl:dat:n2
1614804	8			cjum	cjum	subst:sg:acc:n2
1614805	8			cjum	cjum	subst:sg:dat:n2
1614806	8			cjum	cjum	subst:sg:gen:n2
1614807	8			cjum	cjum	subst:sg:inst:n2
1614808	8			cjum	cjum	subst:sg:loc:n2
1614812	8			cjum	cjum	subst:sg:nom:n2
1614813	8			cjum	cjum	subst:sg:voc:n2
1620376	1			cjów	cja	subst:pl:gen:p3
1620367	1			cjów	cje	subst:pl:gen:p3
1620391	9			cjów	cjum	subst:pl:gen:n2
1638118	2215			cją	cja	subst:sg:inst:f
1638120	3			cją	cja	subst:sg:inst:m2
1637510	2215			cję	cja	subst:sg:acc:f
1637512	3			cję	cja	subst:sg:acc:m2
1637253	1382			co	ca	subst:sg:voc:f
1637254	470			co	ca	subst:sg:voc:m1
1637255	3			co	ca	subst:sg:voc:m2
1697300	2			co	co	adv
1697301	1051			co	co	adv:pos
1637260	5			co	co	subst:sg:acc:n2
1637262	1			co	co	subst:sg:nom:m1
1637265	5			co	co	subst:sg:nom:n2
1637266	1			co	co	subst:sg:voc:m1
1637268	5			co	co	subst:sg:voc:n2
1890944	711			co	cy	adja
1634676	13			com	c	subst:pl:dat:f
1634677	66			com	c	subst:pl:dat:m1
1634678	15			com	c	subst:pl:dat:m2
1634679	68			com	c	subst:pl:dat:m3
1634640	1382			com	ca	subst:pl:dat:f
1634641	470			com	ca	subst:pl:dat:m1
1634642	3			com	ca	subst:pl:dat:m2
1634648	6			com	ca	subst:pl:dat:p3
1634623	4			com	ce	subst:pl:dat:m1
1634627	11			com	ce	subst:pl:dat:n2
1634628	1			com	ce	subst:pl:dat:p1
1634629	225			com	ce	subst:pl:dat:p2
1634630	240			com	ce	subst:pl:dat:p3
1634659	1			com	co	subst:pl:dat:m1
1634663	5			com	co	subst:pl:dat:n2
1634619	2			com	cy	subst:pl:dat:p1
1634620	2			com	cy	subst:pl:dat:p2
1634621	1			com	cy	subst:pl:dat:p3
1634686	60			com	ec	subst:pl:dat:m1
1634687	39			com	ec	subst:pl:dat:m2
1634688	74			com	ec	subst:pl:dat:m3
1634695	534			com	iec	subst:pl:dat:m1
1634696	420			com	iec	subst:pl:dat:m2
1634697	438			com	iec	subst:pl:dat:m3
991991	70			cona	cić	ppas:sg:nom.voc:f:imperf:aff
991992	354			cona	cić	ppas:sg:nom.voc:f:perf:aff
998540	70			cone	cić	ppas:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf:aff
998541	354			cone	cić	ppas:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:perf:aff
998543	70			cone	cić	ppas:sg:nom.acc.voc:n1.n2:imperf:aff
998544	354			cone	cić	ppas:sg:nom.acc.voc:n1.n2:perf:aff
988094	70			conego	cić	ppas:sg:acc:m1.m2:imperf:aff
988095	354			conego	cić	ppas:sg:acc:m1.m2:perf:aff
988097	70			conego	cić	ppas:sg:gen:m1.m2.m3.n1.n2:imperf:aff
988098	354			conego	cić	ppas:sg:gen:m1.m2.m3.n1.n2:perf:aff
985466	70			conej	cić	ppas:sg:gen.dat.loc:f:imperf:aff
985467	354			conej	cić	ppas:sg:gen.dat.loc:f:perf:aff
986771	70			conemu	cić	ppas:sg:dat:m1.m2.m3.n1.n2:imperf:aff
986772	354			conemu	cić	ppas:sg:dat:m1.m2.m3.n1.n2:perf:aff
990685	90			cono	cić	imps:imperf
990687	370			cono	cić	imps:perf
995930	70			cony	cić	ppas:sg:acc:m3:imperf:aff
995931	354			cony	cić	ppas:sg:acc:m3:perf:aff
995933	70			cony	cić	ppas:sg:nom.voc:m1.m2.m3:imperf:aff
995934	354			cony	cić	ppas:sg:nom.voc:m1.m2.m3:perf:aff
1005065	70			conych	cić	ppas:pl:acc:m1.p1:imperf:aff
1005066	354			conych	cić	ppas:pl:acc:m1.p1:perf:aff
1005068	70			conych	cić	ppas:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff
1005069	354			conych	cić	ppas:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:perf:aff
1002455	70			conym	cić	ppas:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff
1002456	354			conym	cić	ppas:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:perf:aff
1002458	70			conym	cić	ppas:sg:inst.loc:m1.m2.m3.n1.n2:imperf:aff
1002459	354			conym	cić	ppas:sg:inst.loc:m1.m2.m3.n1.n2:perf:aff
1001132	70			conymi	cić	ppas:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff
1001133	354			conymi	cić	ppas:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:perf:aff
1071020	70			coną	cić	ppas:sg:acc.inst:f:imperf:aff
1071021	354			coną	cić	ppas:sg:acc.inst:f:perf:aff
1629058	66			cowi	c	subst:sg:dat:m1
1629059	15			cowi	c	subst:sg:dat:m2
1629060	68			cowi	c	subst:sg:dat:m3
1629052	1			cowi	co	subst:sg:dat:m1
1629062	60			cowi	ec	subst:sg:dat:m1
1629063	39			cowi	ec	subst:sg:dat:m2
1629064	74			cowi	ec	subst:sg:dat:m3
1629066	533			cowi	iec	subst:sg:dat:m1
1629067	420			cowi	iec	subst:sg:dat:m2
1629068	438			cowi	iec	subst:sg:dat:m3
1627337	21			cowie	c	subst:pl:nom:m1
1627338	21			cowie	c	subst:pl:voc:m1
1627329	15			cowie	ca	subst:pl:nom:m1
1627330	15			cowie	ca	subst:pl:voc:m1
1627325	4			cowie	ce	subst:pl:nom:m1
1627326	4			cowie	ce	subst:pl:voc:m1
1627333	1			cowie	co	subst:pl:nom:m1
1627334	1			cowie	co	subst:pl:voc:m1
1627323	13			cowie	cy	subst:pl:nom:m1
1627324	13			cowie	cy	subst:pl:voc:m1
1627339	10			cowie	ec	subst:pl:nom:m1
1627340	10			cowie	ec	subst:pl:voc:m1
1627341	6			cowie	iec	subst:pl:nom:m1
1627342	6			cowie	iec	subst:pl:voc:m1
1619238	23			cu	c	subst:sg:gen:m3
1619239	66			cu	c	subst:sg:loc:m1
1619240	15			cu	c	subst:sg:loc:m2
1619241	68			cu	c	subst:sg:loc:m3
1619242	66			cu	c	subst:sg:voc:m1
1619243	15			cu	c	subst:sg:voc:m2
1619244	68			cu	c	subst:sg:voc:m3
1619200	11			cu	ce	subst:sg:dat:n2
1619204	11			cu	ce	subst:sg:loc:n2
1619220	5			cu	co	subst:sg:dat:n2
1619221	1			cu	co	subst:sg:loc:m1
1619224	5			cu	co	subst:sg:loc:n2
1619225	1			cu	co	subst:sg:voc:m1
1619246	4			cu	ec	subst:sg:gen:m3
1619247	60			cu	ec	subst:sg:loc:m1
1619248	39			cu	ec	subst:sg:loc:m2
1619249	74			cu	ec	subst:sg:loc:m3
1619250	60			cu	ec	subst:sg:voc:m1
1619251	39			cu	ec	subst:sg:voc:m2
1619252	74			cu	ec	subst:sg:voc:m3
1619253	1			cu	iec	subst:sg:dat:m1
1619255	534			cu	iec	subst:sg:loc:m1
1619256	420			cu	iec	subst:sg:loc:m2
1619257	438			cu	iec	subst:sg:loc:m3
1619258	531			cu	iec	subst:sg:voc:m1
1619259	420			cu	iec	subst:sg:voc:m2
1619260	437			cu	iec	subst:sg:voc:m3
1694688	1			cy	c	subst:pl:acc:f
1694689	3			cy	c	subst:pl:acc:m1
1694691	13			cy	c	subst:pl:gen:f
1694692	3			cy	c	subst:pl:gen:m1
1694693	2			cy	c	subst:pl:gen:m2
1694694	3			cy	c	subst:pl:gen:m3
1694695	1			cy	c	subst:pl:nom:f
1694696	1			cy	c	subst:pl:nom:m1
1694698	1			cy	c	subst:pl:voc:f
1694699	1			cy	c	subst:pl:voc:m1
1694702	13			cy	c	subst:sg:dat:f
1694704	13			cy	c	subst:sg:gen:f
1694706	13			cy	c	subst:sg:loc:f
1694708	13			cy	c	subst:sg:voc:f
1694638	1			cy	ca	subst:pl:gen:f
1694644	457			cy	ca	subst:pl:nom:m1
1694645	457			cy	ca	subst:pl:voc:m1
1694646	1382			cy	ca	subst:sg:dat:f
1694647	470			cy	ca	subst:sg:dat:m1
1694648	3			cy	ca	subst:sg:dat:m2
1694649	1382			cy	ca	subst:sg:gen:f
1694650	470			cy	ca	subst:sg:gen:m1
1694651	3			cy	ca	subst:sg:gen:m2
1694652	1382			cy	ca	subst:sg:loc:f
1694653	470			cy	ca	subst:sg:loc:m1
1694654	3			cy	ca	subst:sg:loc:m2
1694679	1			cy	co	subst:sg:dat:m1
1694680	1			cy	co	subst:sg:gen:m1
1694681	1			cy	co	subst:sg:loc:m1
1897743	1396			cy	cy	adj:pl:nom.voc:m1.p1:pos
1897744	1396			cy	cy	adj:sg:acc:m3:pos
1897745	1396			cy	cy	adj:sg:nom.voc:m1.m2.m3:pos
1694593	2			cy	cy	subst:pl:acc:p2
1694594	1			cy	cy	subst:pl:acc:p3
1694597	88			cy	cy	subst:pl:nom:m1
1694598	4			cy	cy	subst:pl:nom:p1
1694599	2			cy	cy	subst:pl:nom:p2
1694600	1			cy	cy	subst:pl:nom:p3
1694601	88			cy	cy	subst:pl:voc:m1
1694602	4			cy	cy	subst:pl:voc:p1
1694603	2			cy	cy	subst:pl:voc:p2
1694604	1			cy	cy	subst:pl:voc:p3
1694605	2			cy	cy	subst:sg:acc:m3
1694612	99			cy	cy	subst:sg:nom:m1
1694613	1			cy	cy	subst:sg:nom:m2
1694614	2			cy	cy	subst:sg:nom:m3
1694617	99			cy	cy	subst:sg:voc:m1
1694618	1			cy	cy	subst:sg:voc:m2
1694619	2			cy	cy	subst:sg:voc:m3
1694718	51			cy	ec	subst:pl:nom:m1
1694721	51			cy	ec	subst:pl:voc:m1
1610270	4			cy	ek	subst:pl:nom:m1
1610274	4			cy	ek	subst:pl:voc:m1
1694738	2			cy	iec	subst:pl:gen:m3
1694740	528			cy	iec	subst:pl:nom:m1
1694743	528			cy	iec	subst:pl:voc:m1
1610247	1606			cy	k	subst:pl:nom:m1
1610251	1606			cy	k	subst:pl:voc:m1
1610228	26			cy	ka	subst:pl:nom:m1
1610229	26			cy	ka	subst:pl:voc:m1
1889839	13327			cy	ki	adj:pl:nom.voc:m1.p1:pos
1610223	1054			cy	ki	subst:pl:nom:m1
1610224	1054			cy	ki	subst:pl:voc:m1
1685384	87			cych	ca	subst:pl:gen:f
1685385	87			cych	ca	subst:pl:loc:f
1685367	3			cych	ce	subst:pl:gen:p3
1685372	3			cych	ce	subst:pl:loc:p3
1897070	1396			cych	cy	adj:pl:acc:m1.p1:pos
1897071	1396			cych	cy	adj:pl:gen:m1.m2.m3.f.n1.n2.p1.p2.p3:pos
1897072	1396			cych	cy	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:pos
1685352	99			cych	cy	subst:pl:acc:m1
1685354	99			cych	cy	subst:pl:gen:m1
1685355	1			cych	cy	subst:pl:gen:m2
1685356	2			cych	cy	subst:pl:gen:m3
1685358	99			cych	cy	subst:pl:loc:m1
1685359	1			cych	cy	subst:pl:loc:m2
1685360	2			cych	cy	subst:pl:loc:m3
1827049	1			cyciś	kiciś	adj:pl:nom.voc:m1.p1:pos
1571379	2215			cyj	cja	subst:pl:gen:f
1571377	1			cyj	cje	subst:pl:gen:p2
1571378	21			cyj	cje	subst:pl:gen:p3
1751701	1			cykolwiek	kikolwiek	adj:pl:nom.voc:m1.p1:pos
1681603	87			cym	ca	subst:pl:dat:f
1681589	3			cym	ce	subst:pl:dat:p3
1896296	1396			cym	cy	adj:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:pos
1896297	1396			cym	cy	adj:sg:inst:m1.m2.m3.n1.n2:pos
1896298	1396			cym	cy	adj:sg:loc:m1.m2.m3.n1.n2:pos
1681575	99			cym	cy	subst:pl:dat:m1
1681576	1			cym	cy	subst:pl:dat:m2
1681577	2			cym	cy	subst:pl:dat:m3
1681579	99			cym	cy	subst:sg:inst:m1
1681580	1			cym	cy	subst:sg:inst:m2
1681581	2			cym	cy	subst:sg:inst:m3
1681582	99			cym	cy	subst:sg:loc:m1
1681583	1			cym	cy	subst:sg:loc:m2
1681584	2			cym	cy	subst:sg:loc:m3
1678293	87			cymi	ca	subst:pl:inst:f
1678287	3			cymi	ce	subst:pl:inst:p3
1895654	1396			cymi	cy	adj:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:pos
1678279	99			cymi	cy	subst:pl:inst:m1
1678280	1			cymi	cy	subst:pl:inst:m2
1678281	2			cymi	cy	subst:pl:inst:m3
1877281	1			cysi	kisi	adj:pl:nom.voc:m1.p1:pos
1839607	2			cyś	kiś	adj:pl:nom.voc:m1.p1:pos
1852165	1			cyści	kiści	adj:pl:nom.voc:m1.p1:pos
1814491	1			cyściś	kiściś	adj:pl:nom.voc:m1.p1:pos
1739143	1			cyśkolwiek	kiśkolwiek	adj:pl:nom.voc:m1.p1:pos
1764259	2			cyż	kiż	adj:pl:nom.voc:m1.p1:pos
1714027	1			cyżkolwiek	kiżkolwiek	adj:pl:nom.voc:m1.p1:pos
955257	5			cz	c	impt:sg:sec:imperf
955259	67			cz	c	impt:sg:sec:perf
1596292	36			cz	cz	subst:sg:acc:f
1596293	836			cz	cz	subst:sg:acc:m3
1596304	36			cz	cz	subst:sg:nom:f
1596305	743			cz	cz	subst:sg:nom:m1
1596306	159			cz	cz	subst:sg:nom:m2
1596307	836			cz	cz	subst:sg:nom:m3
1596166	33			cz	cza	subst:pl:gen:f
1596159	6			cz	cze	subst:pl:gen:n2
1596161	2			cz	cze	subst:pl:gen:p2
1596162	3			cz	cze	subst:pl:gen:p3
1215268	63			cz	czeć	impt:sg:sec:imperf
1215270	115			cz	czeć	impt:sg:sec:perf
1596172	4			cz	czo	subst:pl:gen:n2
1215265	180			cz	czyć	impt:sg:sec:imperf
1215266	9			cz	czyć	impt:sg:sec:imperf.perf
1215267	582			cz	czyć	impt:sg:sec:perf
955263	8			cz	kać	impt:sg:sec:imperf
955265	40			cz	kać	impt:sg:sec:perf
955242	107			cz	tać	impt:sg:sec:imperf
955244	183			cz	tać	impt:sg:sec:perf
1661387	743			cza	cz	subst:sg:acc:m1
1661388	162			cza	cz	subst:sg:acc:m2
1661389	743			cza	cz	subst:sg:gen:m1
1661390	162			cza	cz	subst:sg:gen:m2
1661391	770			cza	cz	subst:sg:gen:m3
1661337	1			cza	cza	subst:pl:acc:p3
1661340	1			cza	cza	subst:pl:nom:p3
1661343	1			cza	cza	subst:pl:voc:p3
1661344	40			cza	cza	subst:sg:nom:f
1661345	3			cza	cza	subst:sg:nom:m1
1661347	2			cza	cza	subst:sg:voc:f
1661317	115			cza	cze	subst:pl:acc:n2
1661319	115			cza	cze	subst:pl:nom:n2
1661321	115			cza	cze	subst:pl:voc:n2
1661323	115			cza	cze	subst:sg:gen:n2
1661361	4			cza	czo	subst:pl:acc:n2
1661363	4			cza	czo	subst:pl:nom:n2
1661365	4			cza	czo	subst:pl:voc:n2
1661366	1			cza	czo	subst:sg:acc:m1
1661368	1			cza	czo	subst:sg:gen:m1
1661371	4			cza	czo	subst:sg:gen:n2
1892076	1955			cza	czy	adj:sg:nom.voc:f:pos
1661381	1			cza	ecz	subst:sg:gen:m3
1654605	45			czach	cz	subst:pl:loc:f
1654606	743			czach	cz	subst:pl:loc:m1
1654607	162			czach	cz	subst:pl:loc:m2
1654608	870			czach	cz	subst:pl:loc:m3
1654533	38			czach	cza	subst:pl:loc:f
1654534	3			czach	cza	subst:pl:loc:m1
1654541	1			czach	cza	subst:pl:loc:p3
1654516	3			czach	cze	subst:pl:loc:m1
1654520	115			czach	cze	subst:pl:loc:n2
1654522	2			czach	cze	subst:pl:loc:p2
1654523	6			czach	cze	subst:pl:loc:p3
1654552	1			czach	czo	subst:pl:loc:m1
1654556	4			czach	czo	subst:pl:loc:n2
1654590	1			czach	ecz	subst:pl:loc:m3
1648350	45			czami	cz	subst:pl:inst:f
1648351	743			czami	cz	subst:pl:inst:m1
1648352	162			czami	cz	subst:pl:inst:m2
1648353	870			czami	cz	subst:pl:inst:m3
1648278	38			czami	cza	subst:pl:inst:f
1648279	3			czami	cza	subst:pl:inst:m1
1648286	1			czami	cza	subst:pl:inst:p3
1648261	3			czami	cze	subst:pl:inst:m1
1648265	115			czami	cze	subst:pl:inst:n2
1648267	2			czami	cze	subst:pl:inst:p2
1648268	6			czami	cze	subst:pl:inst:p3
1648297	1			czami	czo	subst:pl:inst:m1
1648301	4			czami	czo	subst:pl:inst:n2
1648335	1			czami	ecz	subst:pl:inst:m3
992321	3			czana	czeć	ppas:sg:nom.voc:f:imperf:aff
992322	37			czana	czeć	ppas:sg:nom.voc:f:perf:aff
999200	3			czane	czeć	ppas:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf:aff
999201	37			czane	czeć	ppas:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:perf:aff
999203	3			czane	czeć	ppas:sg:nom.acc.voc:n1.n2:imperf:aff
999204	37			czane	czeć	ppas:sg:nom.acc.voc:n1.n2:perf:aff
988754	3			czanego	czeć	ppas:sg:acc:m1.m2:imperf:aff
988755	37			czanego	czeć	ppas:sg:acc:m1.m2:perf:aff
988757	3			czanego	czeć	ppas:sg:gen:m1.m2.m3.n1.n2:imperf:aff
988758	37			czanego	czeć	ppas:sg:gen:m1.m2.m3.n1.n2:perf:aff
985796	3			czanej	czeć	ppas:sg:gen.dat.loc:f:imperf:aff
985797	37			czanej	czeć	ppas:sg:gen.dat.loc:f:perf:aff
987101	3			czanemu	czeć	ppas:sg:dat:m1.m2.m3.n1.n2:imperf:aff
987102	37			czanemu	czeć	ppas:sg:dat:m1.m2.m3.n1.n2:perf:aff
984491	3			czani	czeć	ppas:pl:nom.voc:m1.p1:imperf:aff
984492	37			czani	czeć	ppas:pl:nom.voc:m1.p1:perf:aff
991015	95			czano	czeć	imps:imperf
991017	161			czano	czeć	imps:perf
996590	3			czany	czeć	ppas:sg:acc:m3:imperf:aff
996591	37			czany	czeć	ppas:sg:acc:m3:perf:aff
996593	3			czany	czeć	ppas:sg:nom.voc:m1.m2.m3:imperf:aff
996594	37			czany	czeć	ppas:sg:nom.voc:m1.m2.m3:perf:aff
1005725	3			czanych	czeć	ppas:pl:acc:m1.p1:imperf:aff
1005726	37			czanych	czeć	ppas:pl:acc:m1.p1:perf:aff
1005728	3			czanych	czeć	ppas:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff
1005729	37			czanych	czeć	ppas:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:perf:aff
1003115	3			czanym	czeć	ppas:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff
1003116	37			czanym	czeć	ppas:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:perf:aff
1003118	3			czanym	czeć	ppas:sg:inst.loc:m1.m2.m3.n1.n2:imperf:aff
1003119	37			czanym	czeć	ppas:sg:inst.loc:m1.m2.m3.n1.n2:perf:aff
1001462	3			czanymi	czeć	ppas:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff
1001463	37			czanymi	czeć	ppas:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:perf:aff
1071680	3			czaną	czeć	ppas:sg:acc.inst:f:imperf:aff
1071681	37			czaną	czeć	ppas:sg:acc.inst:f:perf:aff
1216492	161			czawszy	czeć	pant:perf
1217374	95			czał	czeć	praet:sg:m1.m2.m3:imperf
1217378	161			czał	czeć	praet:sg:m1.m2.m3:perf
1217381	95			czał	czeć	praet:sg:m1.m2.m3:ter:imperf
1217383	161			czał	czeć	praet:sg:m1.m2.m3:ter:perf
1102705	95			czała	czeć	praet:sg:f:imperf
1102707	161			czała	czeć	praet:sg:f:perf
1102708	95			czała	czeć	praet:sg:f:ter:imperf
1102710	161			czała	czeć	praet:sg:f:ter:perf
1100677	95			czałam	czeć	praet:sg:f:pri:imperf
1100679	161			czałam	czeć	praet:sg:f:pri:perf
1098745	95			czałaś	czeć	praet:sg:f:sec:imperf
1098747	161			czałaś	czeć	praet:sg:f:sec:perf
1108405	95			czałem	czeć	praet:sg:m1.m2.m3:pri:imperf
1108407	161			czałem	czeć	praet:sg:m1.m2.m3:pri:perf
1106473	95			czałeś	czeć	praet:sg:m1.m2.m3:sec:imperf
1106475	161			czałeś	czeć	praet:sg:m1.m2.m3:sec:perf
1094977	95			czało	czeć	praet:sg:n1.n2:imperf
1094979	161			czało	czeć	praet:sg:n1.n2:perf
1094980	95			czało	czeć	praet:sg:n1.n2:ter:imperf
1094982	161			czało	czeć	praet:sg:n1.n2:ter:perf
1092949	95			czałom	czeć	praet:sg:n1.n2:pri:imperf
1092951	161			czałom	czeć	praet:sg:n1.n2:pri:perf
1091017	95			czałoś	czeć	praet:sg:n1.n2:sec:imperf
1091019	161			czałoś	czeć	praet:sg:n1.n2:sec:perf
1087249	95			czały	czeć	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf
1087251	161			czały	czeć	praet:pl:m2.m3.f.n1.n2.p2.p3:perf
1087252	95			czały	czeć	praet:pl:m2.m3.f.n1.n2.p2.p3:ter:imperf
1087254	161			czały	czeć	praet:pl:m2.m3.f.n1.n2.p2.p3:ter:perf
1083289	95			czałyście	czeć	praet:pl:m2.m3.f.n1.n2.p2.p3:sec:imperf
1083291	161			czałyście	czeć	praet:pl:m2.m3.f.n1.n2.p2.p3:sec:perf
1085221	95			czałyśmy	czeć	praet:pl:m2.m3.f.n1.n2.p2.p3:pri:imperf
1085223	161			czałyśmy	czeć	praet:pl:m2.m3.f.n1.n2.p2.p3:pri:perf
940203	5			czcie	c	impt:pl:sec:imperf
940205	67			czcie	c	impt:pl:sec:perf
1210801	63			czcie	czeć	impt:pl:sec:imperf
1210803	115			czcie	czeć	impt:pl:sec:perf
1210798	180			czcie	czyć	impt:pl:sec:imperf
1210799	9			czcie	czyć	impt:pl:sec:imperf.perf
1210800	582			czcie	czyć	impt:pl:sec:perf
940209	8			czcie	kać	impt:pl:sec:imperf
940211	40			czcie	kać	impt:pl:sec:perf
940188	107			czcie	tać	impt:pl:sec:imperf
940190	183			czcie	tać	impt:pl:sec:perf
956880	5			cze	c	fin:sg:ter:imperf
956882	67			cze	c	fin:sg:ter:perf
1672544	1			cze	c	subst:sg:voc:m1
1674935	743			cze	cz	depr:pl:nom:m2
1674936	743			cze	cz	depr:pl:voc:m2
1674937	44			cze	cz	subst:pl:acc:f
1674938	162			cze	cz	subst:pl:acc:m2
1674939	870			cze	cz	subst:pl:acc:m3
1674940	44			cze	cz	subst:pl:nom:f
1674941	736			cze	cz	subst:pl:nom:m1
1674942	162			cze	cz	subst:pl:nom:m2
1674943	870			cze	cz	subst:pl:nom:m3
1674944	44			cze	cz	subst:pl:voc:f
1674945	736			cze	cz	subst:pl:voc:m1
1674946	162			cze	cz	subst:pl:voc:m2
1674947	870			cze	cz	subst:pl:voc:m3
1674853	3			cze	cza	depr:pl:nom:m2
1674854	3			cze	cza	depr:pl:voc:m2
1674855	40			cze	cza	subst:pl:acc:f
1674857	40			cze	cza	subst:pl:nom:f
1674858	1			cze	cza	subst:pl:nom:m1
1674860	40			cze	cza	subst:pl:voc:f
1674861	1			cze	cza	subst:pl:voc:m1
1674793	2			cze	cze	depr:pl:nom:m2
1674794	2			cze	cze	depr:pl:voc:m2
1674796	2			cze	cze	subst:pl:acc:n2
1674797	2			cze	cze	subst:pl:acc:p2
1674798	6			cze	cze	subst:pl:acc:p3
1674809	2			cze	cze	subst:pl:nom:n2
1674811	2			cze	cze	subst:pl:nom:p2
1674812	6			cze	cze	subst:pl:nom:p3
1674815	2			cze	cze	subst:pl:voc:n2
1674817	2			cze	cze	subst:pl:voc:p2
1674818	6			cze	cze	subst:pl:voc:p3
1674821	117			cze	cze	subst:sg:acc:n2
1674830	2			cze	cze	subst:sg:nom:m1
1674834	117			cze	cze	subst:sg:nom:n2
1674835	2			cze	cze	subst:sg:voc:m1
1674838	117			cze	cze	subst:sg:voc:n2
1216223	1			cze	czeć	fin:sg:ter:imperf
1216224	1			cze	czeć	fin:sg:ter:perf
1674877	1			cze	czo	depr:pl:nom:m2
1674878	1			cze	czo	depr:pl:voc:m2
1895024	1955			cze	czy	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:pos
1895025	1955			cze	czy	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:pos
1895026	1955			cze	czy	adj:sg:acc:n1.n2:pos
1895027	1955			cze	czy	adj:sg:nom.voc:n1.n2:pos
1674736	24			cze	czy	depr:pl:nom:m2
1674737	24			cze	czy	depr:pl:voc:m2
1674739	1			cze	czy	subst:pl:acc:m2
1674740	1			cze	czy	subst:pl:acc:m3
1674742	1			cze	czy	subst:pl:nom:m2
1674743	1			cze	czy	subst:pl:nom:m3
1674745	1			cze	czy	subst:pl:voc:m2
1674746	1			cze	czy	subst:pl:voc:m3
1672560	47			cze	ec	subst:sg:voc:m1
1674907	1			cze	ecz	subst:pl:acc:m3
1674911	1			cze	ecz	subst:pl:nom:m3
1674915	1			cze	ecz	subst:pl:voc:m3
1672576	481			cze	iec	subst:sg:voc:m1
1672577	2			cze	iec	subst:sg:voc:m2
1672578	2			cze	iec	subst:sg:voc:m3
956886	8			cze	kać	fin:sg:ter:imperf
956888	40			cze	kać	fin:sg:ter:perf
956865	104			cze	tać	fin:sg:ter:imperf
956867	168			cze	tać	fin:sg:ter:perf
941826	5			czecie	c	fin:pl:sec:imperf
941828	67			czecie	c	fin:pl:sec:perf
1211756	1			czecie	czeć	fin:pl:sec:imperf
1211757	1			czecie	czeć	fin:pl:sec:perf
